ell,TB,BE,TT,EB,TE,BT,EE,BB,ET
0,6.456074545999664,1.6768609231199265,-107.28458773211135,1.2361887433650622,-23.480727846681482,8.296845207427243,-14.66227490690013,0.4423376529935059,-22.151788979200827
1,0.5720903091488921,-2.1320044401406344,-80.83795648171854,-2.79986805596218,-4.81367900691951,0.9410122033391545,0.2617160945302672,-26.434300666710104,-2.0661799563749943
2,-10.740349320792992,-2.2237415128296605,223.09640946482102,-1.629348984431043,42.90694986782822,-13.10713554229667,19.867105942945443,-0.3962915354564024,36.46155531761778
3,-2.2484792546456567,-0.5394150955986217,235.0171479309628,-1.1012708069577128,17.210420189530804,-2.8129446909761375,1.9037618799580511,-3.2352410403533334,6.80461283505457
4,-4.5951513816159295,-0.27716939827181536,40.13774426499243,-0.1629619013530227,-1.443923889995156,-4.792283470712617,0.5346883621465994,0.20310493715046024,5.310828536969167
5,1.7659621143229256,-0.4122026923441394,213.8328898018767,-0.13438765264886315,0.7869323270587708,-1.731221225897919,-0.03304530467999833,1.3820418846463092,0.8962036357171221
6,6.3854590239543585,0.08771761341389187,181.93659044934455,0.11208674616707276,4.035010525164525,2.9667894865037017,-0.03511145548632807,0.21470438761135757,2.8843437726983496
7,3.0418061930757214,0.09970180262167434,34.10896482715758,-0.022630003025297732,-0.9270066727472274,0.5217652972792884,0.2248379654416806,-0.0418862581823607,-2.049094161203873
8,-2.760766608459815,0.04900178090202907,16.982516643207656,0.035828809853466814,1.062664124712207,-0.9438767657775817,0.35227171064358054,0.23885603464828672,-0.10137674340883708
9,-2.8213623436173907,0.016219884728123433,88.11923898087441,0.05047604695614214,0.694131676832768,-0.6586899742859067,0.04536987244501931,-0.01796428345031944,1.1667794185066296
10,-0.8671079099937341,-0.004098835526840048,42.316972674650266,-0.007492172375246082,1.6243210094107183,-0.027893126646335132,0.013701476586133621,0.0408948289353508,2.000320044833836
11,0.6326349011765593,-0.014075982442110188,9.200354565671889,-0.01952108667174855,0.16827926790363038,0.43105738563380047,0.0638592131492176,0.09222608869322795,0.30433082124046873
12,0.11319392284724315,0.020349166490705645,28.40080982986004,0.01287731214943756,0.29680551980930553,-0.17191152695585651,0.049390483230654765,0.018585843861871326,-0.12118495061622925
13,-0.2531510469620011,0.007725022853982607,42.016335739997366,0.019042507335913287,-0.11452662975117715,-0.4630078961986643,0.009212692866877124,-0.02886027093429303,-0.09748903954758921
14,-0.24653989873829898,0.0004747925585359333,30.851369321099945,0.0026473208066872126,-0.967731981251472,0.25788006168080296,0.01600536392009248,-0.001452406561036993,0.21266070304351062
15,0.5216089917733632,-0.014892500928919956,24.04633085219209,-0.009350304209306019,-1.2237070875628466,0.20360076735069654,0.026767198958881928,0.028499788327150867,-0.4534510299901647
16,0.08355119998841382,-0.0038680955582223978,15.730797437731031,0.007511116081422148,0.3087247296644541,0.001213451471450994,0.0196086008724331,0.01220844773787391,0.10231495047690507
17,-0.03048208094863252,0.004066139939846688,29.879818465673385,-0.002999529767919852,0.3215329014151131,-0.16914677525880842,0.00016095053672222,-0.002300049856976584,0.266657367703085
18,-0.04194708625654845,0.004406436330282712,8.31614562128948,0.0020479489408642346,-0.05825050775225348,0.13734699018433066,0.0022402743869757292,0.005669060704814266,-0.06751231393138915
19,0.44455123585227346,0.0009127129565563368,22.159725887773362,-0.001727207462637178,-0.20872764614158157,-0.13379167820342824,0.02856410859376033,0.006013286600844648,-0.22829124315472982
