ell,TB,BE,TT,EB,TE,BT,EE,BB,ET
0,-0.28291850619180425,0.046241898164628266,-45.42097015976626,-0.2685302148409496,-2.338639922899634,1.411768034098385,-0.933603994118756,0.008264152452618374,-6.2352472415235
1,0.31566732283561755,0.5631092211105814,-59.49649124935178,-0.07903989005084569,-0.28739763069103885,0.0858680621151829,-0.05548584066848237,-1.7712157121195056,-0.6404567050900583
2,0.24141340895172236,-0.1686789441707802,87.83799437568786,0.8590191044572593,10.088822052585808,-4.449208368439712,3.011575394794298,-0.05901819951212354,20.23271886943367
3,-3.552784240926497,-0.31934186339622816,241.49903374519425,-0.08181547484004172,4.255945951934832,-2.5504944765471236,0.5194841276560584,-0.32041637780616306,4.782392121755777
4,2.0584076029463043,0.045096370176132154,170.54225215979523,0.08606459884433344,-0.1667885397517875,-0.19681391326432474,0.21615751403218356,0.09950373891777572,-1.2538200899154759
5,-0.5009600800270544,0.030173699735570613,204.43664996195812,0.001501501447674216,-1.7230871666366432,5.277190931641022,0.03235128269488265,0.05383557238093097,-0.015949674481463443
6,-0.3567315790371071,0.003582790079295901,114.443195825992,-0.011196411732036511,1.965767216578538,1.345425470347972,0.08851465519428782,0.0040739080044183374,2.4478284701314097
7,0.0011218367566131226,-0.031394470886409113,60.10832904313743,-0.036314837877732715,0.23987835032765514,-0.41517546642036335,0.012420467164227355,0.046276794933897004,-0.007354464068578343
8,1.1296650879193486,0.004881821018759988,55.83179183484252,-0.0013663759473969259,0.3166333112588616,-0.09923637148510361,-0.042254370808473565,0.01407662103824768,-0.2904280321405379
9,0.6675518984163509,-0.021062226050318256,86.13022767469383,0.002870334731814625,1.2163519083106253,-0.6881038840204685,0.015759957238500776,-0.0024314484558999655,0.08763487273260007
10,-0.28140675989073083,0.005664776542047984,31.65149105852987,-0.005390333477378319,0.37648803052201063,-0.1808848766225549,0.024510711474562536,-0.0013484878176098565,0.7407660903043687
11,-0.25467148024037467,0.011755605389242562,36.50747150361647,0.008128253975977757,-0.05026512735766574,0.5887964036805728,0.01607153248277549,-0.00639340312991841,-0.02352539824888867
12,0.009498635337652894,0.0022738919692619985,22.005985364065623,0.002995447649053677,-0.1431368138411448,-0.28226916045086003,0.007345853417896089,0.0016184184755414967,-0.10815382001862886
13,-0.1951114623556025,-0.0020698985159386366,27.150249972316384,-0.0005119140458144386,-0.019965452862373445,-0.17432801154424363,0.003579665452944704,-0.0006992237521545234,-0.4318576505308656
14,0.2823473494600509,3.234888105731786e-5,25.330719724501876,0.005255883098356109,0.14895573164058515,0.17674793508196468,0.0007867182386688345,0.0019081306582361239,0.025604528493531467
15,0.13179742439944422,0.0009067407783622266,30.39075698593024,-0.0037153552292471994,-0.09543655366689573,-0.018890176445200663,0.0008371166458684163,0.0021154119629562453,-0.4716969829485824
16,0.009663046006902234,-2.812956858541851e-5,17.298751349337014,-0.004261682550254282,-0.04277943008473554,-0.08453250583971247,0.003953466846513616,0.001601768899808316,-0.13663991436406264
17,0.06487671298523115,0.0037268688716477144,27.3932785784285,0.000742025845144745,0.038039797256336896,0.08542255704521035,-0.0023209713330680677,-0.0018018453670177789,0.18299785758677792
18,0.0781979291697465,-0.0005598541728104049,11.673481106040258,-0.0019916994282040672,-0.03326635811838714,0.03362623226481257,0.001010698576800846,0.00331154999364778,-0.13642037810780216
19,0.039137002079821424,-0.0005074732640112487,15.796732062741672,0.0005510587627543423,-0.07385743461201352,0.024599856143476637,0.006209583206528,0.0034445554816414322,-0.20081749552881437
20,0.0036087075896267255,-0.00028302791265815406,8.786599680234044,0.0007310981549632562,-0.02481668050564878,-0.003946940884531587,0.005186772028152251,0.00279321123058656,-0.005519487938116357
21,0.005977934520603744,0.003142200409871546,8.223719541857577,0.0010564640464008,0.14724871849552762,0.03922169583080039,0.003343763524542184,0.0007568649480611257,0.015914815304320984
22,-0.11900173663885816,0.0005204659484263122,7.336106218745846,-0.0016011675530606124,0.05135625677936157,-0.006872569366444487,0.00018877857053361003,0.002585540153469352,-0.04129151111591806
23,-0.09520188033407734,-0.00013629993907144709,11.113770275225798,-0.0013084911785268987,0.0615836349953305,-0.11079898002373086,0.00044385775485135116,0.0012364736162756467,0.0031377716613509724
24,0.02432399535272706,0.00012436955912327038,6.184686143961361,0.00042411514064554136,-0.005421038580143146,0.04472299598306497,0.0015844881342694309,0.0013662246321412784,0.0002868372426798397
25,-0.013131098306500721,0.0013771890044046,4.859041956580608,0.0005899883495786992,0.013490170832658913,0.013044774967824357,0.0015417123503524374,0.0008602780773834486,0.04324005890184401
26,0.02034816011663363,-0.0009374437941550789,7.325863649726866,-0.00042961451500583207,0.014942277964848477,-0.015637641976334524,0.0014568916108147207,0.0009662225345648863,0.059672023550182245
27,0.007111552971930888,-0.00011805166245731058,9.307461799105692,0.0001456766744360107,0.06853423467276439,0.0009087852359263045,0.0004410789894493362,0.0001834016614530871,0.058675376905808735
28,-0.0007818492602070068,-0.0009385941820431417,7.160433117232711,0.0005415129575364542,0.043235523865403816,-0.016994369401894388,0.0014309220669971713,0.0007705744107592565,0.003936890474382705
29,0.03863876135995256,-5.935443035380569e-5,7.994781785278336,-0.00016476649985501868,-0.07095613709409555,0.03049153977656241,0.0015796608322783835,-0.00016743017671409842,-0.04345372890331702
30,-0.027274466672024492,-0.0001018041944364345,7.561178379199781,-0.0007568151267274449,0.01846490013918241,0.039561885457510285,0.0012265105014849312,0.00022758532442314347,0.013590542616939013
31,0.006259834468230558,-0.00025533917667181557,5.29319167450679,0.00047179157858586563,0.022028635693243672,-0.00010649500057458536,0.0004923480158928578,0.0012134313249617282,0.02738281234550477
32,0.014269881167073587,0.00015881074684554025,8.100974876007845,0.0002424692921901746,0.022109630309845953,0.004274086042806989,0.003371416323695942,0.0019740358695683508,0.021233648660982308
33,0.03468254184874438,0.0011164485499035948,5.825252061953885,-4.514091448216359e-5,0.024942022366261182,0.027770331140806924,1.36432069073154e-5,0.000387717179933274,-0.03130927657656818
34,0.008701664395431023,-9.180444351991887e-5,5.922545406078908,-0.0002403603063214347,-0.00753870446969711,0.005298234553871287,-5.4525868926289134e-5,0.0002622696909376804,0.01292803474813152
35,0.021875905363786332,0.0008445252992908513,3.639010060382881,-0.00030387474451967766,-0.0014850608268420157,0.0007729587638674437,-0.00023854971534092341,0.000683181184735771,0.014149976724092742
36,0.003268517077465992,0.0003992384600035292,5.218828905234837,-4.8775304496571715e-5,0.033151371023028973,-0.011050207335984736,0.00022153109545599247,0.0005887025658262404,0.024203495130993312
37,-0.029120928476353024,-0.0011268594660899989,6.938033421713821,-0.0002221038199614662,0.05312391925574688,-0.025567000582137286,0.001317905419939417,0.00022929015903006396,0.02876342144413006
38,0.025912086137637794,0.0002435765941340961,5.815415265615561,-0.0006332301993932186,0.012774903100808721,0.024088496675134692,0.001573612417318586,0.001024832481910957,0.03819901643774223
39,-0.02830432879947192,4.1677168781289435e-5,5.468368181833181,0.00012605420939378607,-0.0282479504385779,0.004339604825214696,0.0008558981452372207,0.0005074650925395608,0.011394687567100903
40,0.004630711215757437,-0.0006259347010565649,6.406711436690396,-0.0005080140192391776,0.015201192209948736,-0.0036075609798002324,0.00016926555932168983,0.0004202881014537279,0.019086333201239845
41,0.009284514926467992,-0.0005183814111235099,5.512523705946207,-0.0002485265151598981,0.019574313897490637,0.0030970450756347633,0.0010591830780849443,0.00036178777689964284,-0.018785095160122854
42,0.026879380220045244,-0.00015932821965816904,5.041175100997386,-0.0008728799034444318,-0.009439507366210903,-0.007400581038990887,0.0008516060692692382,8.157388040608559e-5,-0.008100900198510612
43,0.013153238346591377,0.00012598467476750865,3.8687845628363,-0.00042744910316867797,0.01558898597147984,-0.009038479193924177,0.0004990465131668093,0.0002743648590832233,0.0032323261382721396
44,0.007126627435515103,-0.00019481046809493932,4.4984841340712585,-0.00020569064306798828,0.017594872017989913,0.028388834614460526,0.00018116402924569158,0.0007905610484729878,-0.030491472225744554
45,-0.00046830597571588935,-0.0006214414991433215,3.326525128684046,-0.000144811976693462,0.0029023623677174697,0.006060135092954463,0.0005883830789416913,0.000127376833424,-0.011065164423476397
46,0.004308715814379913,0.00011831217424882133,3.4948768750504127,-0.00027361733372969696,-0.018141435184476907,-0.008473733196878441,0.0013626715799650798,0.00010832234880721569,0.01593288179645057
47,0.012727275252245427,-9.417837618538612e-5,5.512578247735735,-0.00013881627983121847,0.005836958214786131,0.030140333534887872,0.0005099898866419866,0.0001419352650268908,-0.011234870594357332
48,-0.015037662059500976,-0.00026719478455460054,2.635693772410845,-0.00043588257175193216,0.0005083588465610718,0.014655885763886172,0.0003246511343216905,0.0003318755988067909,-0.0011772956676444491
49,-0.010867980030572438,-3.9080766609267025e-5,4.343315664018782,0.00034925807742507305,0.005727138085855272,-0.007205720047308659,0.0009448746821161546,0.00030836216030576607,0.029222265143857083
50,0.00035188765154527406,-0.00011050432324570032,4.535345364518791,-0.00013190054763927093,0.019777426101094626,0.00866290589908127,0.0007530418614906845,0.00044018065092398683,-0.019523150223121722
51,0.016208474733421414,0.0004122348410594867,2.6381110916243773,-9.607745103634793e-5,0.026748276101422833,-0.018411762646909188,0.001131960020202354,-0.00020858608766726887,0.014131747791960103
52,0.0045712540637580824,-0.00015205710425224875,3.578002473630897,0.0008073767181822412,-0.019944266674940907,-0.008672750488487058,0.0007530344772113172,2.5778313824720153e-6,-0.00649815638398862
53,0.0030076609316725244,-0.0005221544946846894,2.354089914924215,-6.967330832191426e-5,-0.02579342751518545,0.017419645513594637,0.0005405434012814504,0.0005763135021260102,-0.0003930819135685056
54,0.0031517545388372653,5.946069917842821e-6,2.467683362734701,-0.00025011176577597417,0.007040041541977507,8.57814267768225e-5,0.00029462814696367854,0.00021686518473484058,0.022299101186835767
55,0.014952442146538082,0.00020548718354687062,3.588021503802386,-4.964953044980564e-5,-0.006588473988119798,-0.01735032205216268,0.0005204394701296955,1.130253728744819e-5,-0.0009706794857183203
56,-0.018036813068111595,-8.821782177588071e-5,3.088702355699526,0.00019875801348947692,-0.023628484019735992,0.008891372884403698,-6.545710230882116e-5,0.00012617700617683118,-0.013574014398305986
57,-0.021028598024475355,-0.00022853069427534626,3.314488072736273,0.0004308159831840573,-0.01234570500185349,0.022220584772791523,0.0002785495914144676,8.631309378274284e-5,-0.0026084477132830414
58,0.000567399404445935,0.0004442738792694671,3.210604102803217,0.0001533827254974448,0.006864490006964323,0.013889503178891184,0.001062690110182038,2.2707147827378354e-5,-0.016319122888813476
59,-0.010515504506553494,-0.00032128506716342937,2.684147204812993,-0.0004166479683498202,0.012933662603902364,-0.012969520709039829,0.000443987812146176,0.00010771008145667131,0.00047113472178840943
60,-0.0004227855959064718,-0.000317110037630408,3.326732367881151,7.897667508390009e-5,0.004091288709041421,-0.0018489297410845158,0.0005916291727866854,0.0001671650138682716,-0.0025886758927824325
61,0.009247327119798686,0.0005235713476211934,2.3411999039812064,0.00010264827667979554,-0.015499346848823037,0.0010378666259802294,0.0008487572615739976,5.607226640074756e-5,-0.0034749259270328813
62,0.006076220930479998,0.0001451732408673878,3.3969838991352446,-0.00013721218361319415,-0.0027492030320437682,0.016989134924548926,0.0007149877276781207,0.00015340328293658243,-0.005309167160679646
63,0.011077636401121606,-0.0002194271197503736,2.4684031826053996,0.00037673204418911294,-0.007324964924530236,0.0038822588376651785,0.00038280579413398335,-0.00015734227104806554,0.008960732852269598
64,0.00014616969255817458,-0.00021804729207550253,1.840888031867295,1.6834887240441013e-5,-0.015485810035009706,-0.0026471274098332225,0.0007533609898489464,-9.877230031086848e-5,-0.002869768290725762
65,-0.0006807620225946561,0.0002804649786768105,2.626815112541782,-0.00021443676839015685,0.006542043627329136,0.005552821396204052,0.0012146487165264133,9.646763585564024e-7,-0.011489848074437823
66,0.003737382942423737,-0.0001876656122217859,2.3907616170850927,-0.0005274571239859389,-0.005397062562576361,-0.004201886261038289,0.0003254232612741145,-1.7982501645028452e-6,-0.002236066049441243
67,-0.0009303517006675441,4.266017210229943e-5,2.357063249856416,-4.710351469245985e-5,-0.0002967092105072844,0.004102922082857955,0.00044785217436240705,5.164992638360683e-5,-0.003153428816790396
68,-0.01601992864488879,-3.4666108191597354e-5,2.299237843764934,1.482678920172497e-5,-0.00739429542941435,0.0019634222317778125,0.0003517697187706684,0.00017572773150258768,-0.01255239382724548
69,-0.005530114187642482,-0.00027538394063621684,3.1467753813058366,0.000625215168844771,0.003929550692125125,0.0035747241721898505,0.00025083978376873686,0.0003880782169916363,0.0032639208327133623
70,0.0036966802526326027,-0.00020634899878659068,2.3160025904185186,-0.00034982225176026114,-0.009980278360285557,0.007626207544067247,0.0006100055284906853,2.0174134749540577e-5,-0.011418457468881317
71,-0.012016606831720887,-0.00025224255017181356,2.149435312517689,-0.0002828605410534402,-0.01815410408162551,0.01432064915715824,0.00021273880321378286,-0.00019312177101814783,-0.0034832119499992264
72,0.00852259767484559,1.1877208169774856e-5,1.8037541494736742,-0.00041552097230412616,0.0031420440072671986,-0.003516907550433115,0.0003732183947350173,-1.0233052444974424e-5,-0.01754087502321986
73,-0.005505329083226994,-0.00019351820651201257,3.1741082075490126,0.00015168762603076657,-0.018921768919095267,0.010742260503501085,0.0004352350915063642,-4.552764617411507e-5,-0.016624552235677225
74,0.004887615974174333,-0.00016871375636371254,2.278323780214773,0.00013769166396296656,-0.019391943332696615,-0.003580384792674617,0.0008706218340228349,0.00010363955721759554,-0.008744039542630084
75,-0.006399959644512345,9.018488930760476e-5,1.8748766614772443,0.0003016621489184637,0.004131457722020683,-0.0015410414563220825,0.0009165290598073454,8.301189422706378e-5,0.0028216895267388934
76,0.009380653673678359,0.00014451458302103766,2.0422014109922415,6.091738056305961e-5,-0.009666411967984753,0.0014344483086208366,0.0006938768115427553,0.0002746091110619747,-0.016975405446955704
77,0.00520267708362691,-4.922719301978842e-5,1.9483498464970819,9.16570042898775e-5,-0.0024820136833089393,-0.006548615826239638,0.00046912861218565625,5.8194340367759976e-5,-0.01634132525425809
78,-0.0030677248220462605,-3.555541846519467e-5,1.6419377840696225,-8.672517360372438e-5,-0.00718785046264762,-0.001984301079792951,0.0008925771396121296,0.00018401083852766483,-0.00277263535273753
79,0.00055109385969194,0.00013161881882185525,1.572593942803264,-0.00037322258654276795,-0.01221119806417387,0.009425928381949769,0.0004248146006380523,0.00011507751916923299,-0.012832933080137837
80,0.0003971605258985591,0.00018970903109599151,2.2441806898687138,-0.00030012150597471496,-0.0032056432950545357,-0.004369708404014259,0.0003624644795724225,0.00014562478976534165,-0.0028370006295781024
81,0.0027116066329224723,0.00019648918465078844,1.8757617571444685,-0.00020588656946423262,-0.015874998695921128,0.0037056905745551537,0.0005919658414275037,0.00019166031717805532,-0.006600053387688443
82,-0.003920427552694281,5.3590574034283086e-5,2.6646731654633493,0.0003069332251367759,-0.019815366045595566,-0.0007789301320964702,0.0005512197829204876,5.366657976854551e-5,-0.009321559005132868
83,0.0002477539372099833,-0.00029780348878305854,1.840373435340484,0.0002307858192557542,-0.008857321409555405,0.0032279141903119118,0.0007006059578812742,-2.1523023248665614e-5,0.010215827427252256
84,-0.0005928096444047662,0.00011842668532617147,1.2816068052652583,0.00011334681666061429,0.0006122428445511866,-0.000808605212868289,0.0005471220375375016,2.1560940623763612e-5,-0.004071317879927082
85,-0.0001404421172504773,-6.408034446993298e-5,2.018535216108555,0.00011062185919518658,-0.010634209611823498,6.104184293020837e-5,0.0007739220023597553,0.00020936175528667105,-0.013389962543563626
86,-0.0051430423289744905,-0.00020312178649536084,2.054676916021618,-0.0001774399703924092,-0.014302887111510816,0.002604156964757341,0.0005294791802689674,-5.292704946832091e-5,0.002499054292642073
