ell,TB,BE,TT,EB,TE,BT,EE,BB,ET
0,-0.43119913559366313,-0.10967019248310754,-47.04280619620442,-0.10967019248310785,-1.8781977048786707,-0.43119913559366313,-0.34468654640675134,-0.06249564247977227,-1.8781977048786707
1,0.16514615083164036,0.21207990071648278,-55.57297409638204,0.21207990071648267,-0.14139762780103857,0.16514615083164036,-0.17680900550488654,-0.6749146524061665,-0.14139762780103857
2,0.8042513445166606,0.6650752630301404,104.94062404401447,0.6650752630301423,11.574356343783595,0.8042513445166606,2.0099606950983424,0.2765204475858911,11.574356343783595
3,-3.2501144386440908,0.04516361065843999,255.203884399018,0.04516361065843989,3.082218095926466,-3.2501144386440908,0.5773827576655415,-0.07104890566705041,3.082218095926466
4,3.0478846703868037,0.04714561738079018,222.15810250212775,0.04714561738079024,-0.9211836433704511,3.0478846703868037,0.17399491138966708,0.18278929767119656,-0.9211836433704511
5,0.24940330499135907,0.0036819027676324684,224.24519199896304,0.0036819027676324406,-1.310100107268686,0.24940330499135907,0.16105842661101802,0.0209645618282773,-1.310100107268686
6,-0.537200456445285,-0.014274296180334338,100.28319340130062,-0.014274296180334324,1.3871456141214913,-0.537200456445285,0.1668447576704204,0.0029864257709866938,1.3871456141214913
7,0.04245925112328985,-0.007022485728243952,82.31331042662285,-0.007022485728244014,0.5088654494357073,0.04245925112328985,0.009319558810375736,0.03258020707690513,0.5088654494357073
8,0.9897774334746223,0.014237895943969637,54.835159336228344,0.01423789594396965,0.53539984731385,0.9897774334746223,0.031535094213932954,0.012828679576271184,0.53539984731385
9,0.5376183961937668,-0.0011176186468249108,84.36697746654914,-0.001117618646824912,1.1424102496081772,0.5376183961937668,0.041807367253978864,0.04366060903226694,1.1424102496081772
10,-0.10685993926340753,-0.0056532210700599855,39.346154836223995,-0.005653221070059997,0.3622721031718746,-0.10685993926340753,0.026407538579414157,0.007060608839856734,0.3622721031718746
11,-0.19999292427390916,0.003280722507140353,53.03288837551199,0.0032807225071403486,-0.16976782049037759,-0.19999292427390916,0.019975493606836432,0.0073316803790140815,-0.16976782049037759
12,0.08823368253454617,0.0011424783510300494,23.63367128525904,0.0011424783510300468,-0.11913801390578285,0.08823368253454617,0.010336045062677249,0.005381915637884557,-0.11913801390578285
13,-0.2629807494752515,0.0001613709752256159,24.02262162295033,0.0001613709752256184,0.0427854134812624,-0.2629807494752515,0.014652779262138189,0.004182044664627973,0.0427854134812624
14,0.18742234711936792,0.0020022579063503063,24.46748462074885,0.002002257906350308,0.12028769303905498,0.18742234711936792,0.012540228047086344,0.009189847377596512,0.12028769303905498
15,0.13018724651943067,-0.001335704655244985,29.22323200809244,-0.0013357046552449961,-0.1458543485262511,0.13018724651943067,0.009035290319336024,0.0051459322201542635,-0.1458543485262511
16,-0.049077412631625045,-0.003140630036154329,18.376632684148575,-0.003140630036154328,0.0013382011798484645,-0.049077412631625045,0.005099647862039323,0.005925029451003225,0.0013382011798484645
17,0.0276579831159204,0.002150397888312424,27.91461437837827,0.0021503978883124224,0.02823105536916742,0.0276579831159204,0.005388789926909643,0.0022432928766390526,0.02823105536916742
18,0.07590052188823321,-0.0008907792713602645,12.971925901952625,-0.0008907792713602638,-0.07602103753033607,0.07590052188823321,0.00437561363161855,0.007639397347929738,-0.07602103753033607
19,-0.02451112793806206,0.003083600130759525,14.593191447866946,0.0030836001307595296,-0.09006479443384,-0.02451112793806206,0.007636838036810932,0.008113435333021488,-0.09006479443384
20,0.0033646949485936395,0.0008631872151995307,10.627552926387242,0.0008631872151995321,-0.009854101330913663,0.0033646949485936395,0.004516542145283612,0.0057535648328690394,-0.009854101330913663
21,-0.017119997885380274,-0.0004638161094778716,8.819715363769655,-0.00046381610947787396,0.11421264057177785,-0.017119997885380274,0.007774136768822167,0.003906318557563318,0.11421264057177785
22,-0.1074412039028308,-0.0011920045319821879,8.370691021225353,-0.001192004531982188,0.03995933371511256,-0.1074412039028308,0.0050299721718610885,0.006351622493287775,0.03995933371511256
23,-0.09256177968226464,-0.0013374501667876072,11.197657113466418,-0.0013374501667876195,0.07553207419731352,-0.09256177968226464,0.005468185276099424,0.004132528572945161,0.07553207419731352
24,0.013632275083827297,-0.0007976789871850379,6.211131643843634,-0.0007976789871850407,-0.008827107814779224,0.013632275083827297,0.005487417444001507,0.0049564920443548295,-0.008827107814779224
25,-0.022352361932875136,0.0008105451694971535,5.616924630957893,0.0008105451694971514,0.009490022726022234,-0.022352361932875136,0.0033175147961149107,0.00427121678587035,0.009490022726022234
26,0.028660280382448177,-0.00030543447860625173,7.2336541022027925,-0.00030543447860625314,0.01439781311239682,0.028660280382448177,0.004355201773042955,0.0026788995191534383,0.01439781311239682
27,0.01189410022519137,-4.0188355741082434e-5,8.421529593479159,-4.018835574108229e-5,0.016576529244926138,0.01189410022519137,0.0044676890921051685,0.0016265399190122226,0.016576529244926138
28,0.0009756124624050271,0.0007873092921444545,9.55870759995877,0.0007873092921444534,0.05667970328888599,0.0009756124624050271,0.0031160648390238434,0.0022476069248597258,0.05667970328888599
29,0.01849441920047992,-0.0007938933032232141,8.011639256917698,-0.0007938933032232135,-0.05505126923960511,0.01849441920047992,0.0034545812497838242,0.0018114593787342907,-0.05505126923960511
30,-0.0169931844621401,0.00031665286458205856,7.665928045570257,0.0003166528645820596,0.024676620542544214,-0.0169931844621401,0.0028275877476849442,0.003151986841732612,0.024676620542544214
