          32   6.67539555719384       0.322080265090435     
          37   5.34650991473656       0.232779510990729     
          42   5.01874900562770       0.177247530562316     
          47   3.82751701383752       0.139558289912895     
          52   3.06267309781791       0.112826319603206     
          57   3.08431665164857       9.348378485490388E-002
          62   2.71102995826919       7.959048255055995E-002
          67   2.56872662060144       6.970760287717394E-002
          72   2.39037625392075       6.220863581913294E-002
          77   1.87760849375984       5.608763898754414E-002
          82   2.02562418564777       5.090205026243581E-002
          87   1.93215038824208       4.647106772449686E-002
          92   1.81111533839692       4.267793444601291E-002
          97   1.65621364883876       3.955503802483545E-002
         104   1.70929650731865       2.506277239046856E-002
         113   1.58313298623016       2.230500736943824E-002
         122   1.42214735799593       2.005521878033134E-002
         131   1.30771039063323       1.820976284605740E-002
         140   1.34859333341009       1.665698016026022E-002
         149   1.19682948804126       1.531622072733596E-002
         158   1.19733579557484       1.414823157645550E-002
         167   1.08869641531715       1.308505294639874E-002
         176   1.03476791229218       1.210025780915947E-002
         185  0.984813418876122       1.117111434784685E-002
         194  0.923587564870614       1.027860105808742E-002
         203  0.828711439807887       9.420258856108116E-003
         212  0.785924596421949       8.588344911467852E-003
         221  0.746855545270427       7.782671753220943E-003
         230  0.674581690056054       7.009229651206615E-003
         239  0.634794425081352       6.273186777762970E-003
         248  0.554547684105154       5.580114271210325E-003
         257  0.496847570827655       4.935057112841959E-003
         266  0.451235539916220       4.342689343491257E-003
         275  0.422864942432385       3.803011091654698E-003
         284  0.354040781969729       3.316480914779909E-003
         293  0.320165955277166       2.881893538625342E-003
         302  0.271225145523082       2.497974879498299E-003
         311  0.237078141317222       2.160982378528862E-003
         320  0.209439780442977       1.867743796098170E-003
         329  0.184717151397985       1.614186927547685E-003
         338  0.156851248734071       1.397101145851614E-003
         347  0.130636744479984       1.213035667586499E-003
         356  0.117398808077486       1.058759864671452E-003
         365  0.103686406948656       9.311338322754038E-004
         374  9.200558959191395E-002  8.272352013500287E-004
         383  8.153146570092892E-002  7.443725569659142E-004
         392  7.359362108750456E-002  6.795995897826125E-004
         401  6.825680244841029E-002  6.299829001466504E-004
         410  6.539156559219157E-002  5.927812244602827E-004
         419  6.245964732954260E-002  5.653935678110039E-004
         428  6.125359775523091E-002  5.452833448184609E-004
         437  5.868391738248453E-002  5.303494308982295E-004
         446  5.926914501953053E-002  5.190250001309289E-004
         455  6.262206378424399E-002  5.098944108558314E-004
         464  6.525879885730515E-002  5.017708511308868E-004
         473  6.171194538518237E-002  4.937157845628723E-004
         482  6.335363435817672E-002  4.849815038892102E-004
         491  6.344162756542548E-002  4.749375730164218E-004
         500  6.194750444886615E-002  4.632208573108636E-004
         509  6.296308277663162E-002  4.493426467417259E-004
         518  6.023818659968251E-002  4.343491246890880E-004
         527  5.872135487093776E-002  4.212895058634418E-004
         536  5.554857548269754E-002  4.059699226424883E-004
         545  5.370775668950628E-002  3.918419985701710E-004
         554  5.286836326334703E-002  3.732058038806307E-004
         563  5.078660083235077E-002  3.547907241752899E-004
         572  4.669966011387524E-002  3.340229000852733E-004
         581  4.518875972357602E-002  3.150330020893034E-004
         590  4.318548139879117E-002  2.967239839339441E-004
         599  3.894353300888790E-002  2.814286480006654E-004
         608  3.637212166069383E-002  2.668389767161027E-004
         617  3.561212473935994E-002  2.530608171756795E-004
         626  3.161108133889879E-002  2.402187467390645E-004
         635  3.045319637348043E-002  2.284594601171690E-004
         644  2.846112666435819E-002  2.178791726037351E-004
         653  2.763570533508522E-002  2.085461910949048E-004
         662  2.683444205271672E-002  2.004641220610782E-004
         671  2.570502582219849E-002  1.936327576715684E-004
         680  2.427752491714735E-002  1.880520108355205E-004
         689  2.440813036066496E-002  1.836488528801766E-004
         698  2.462896218377621E-002  1.802909467007522E-004
         707  2.407337286205200E-002  1.778218069431789E-004
         716  2.366773180916417E-002  1.760739099052398E-004
         725  2.418729732686981E-002  1.748578272031669E-004
         734  2.423279253587856E-002  1.739944141157220E-004
