frequency,mv13_f090,mv13_f150,mv14_f090,mv14_f150,mv20_f090,mv20_f150,mv24_f090,mv24_f150,mv28_f090,mv28_f150,mv32_f090,mv32_f150,mv34_f090,mv34_f150,mv49_f090,mv49_f150
15.327844311377246,0.06271563434091726,0.01650685402215357,0.044677053609486435,0.015301844955120948,0.01625018385786004,0.0020360926998320115,0.0047162879897525165,0.014854992670978997,0.07153016020856365,0.04640454809712702,0.00012471858282717932,0.0029379836357340426,0.0023104469797849054,0.006542619494933364,0.034051485815637904,0.113742309501295
16.349700598802396,0.04102598810999646,0.018346511409239007,0.06161336065822139,0.016928689322632553,0.00836075492545958,0.004068386436894158,0.010765680338222405,0.0028081641518386013,0.028720639521182652,0.02449095530543291,0.0010954582168067667,0.001590629688808913,-0.005707474179121535,0.0038693546117061326,0.02629134462902634,0.0807535506728552
17.37155688622755,0.02583350915437758,0.012482026719156318,0.051317242520415696,0.016286733802013387,0.0038710686653157917,0.006687664356486194,0.010625455056454082,0.009045856405211659,0.016872905497638698,0.01535644064970411,0.0014058906975073842,0.001911343375048676,0.03270168116634065,0.006013821576550174,0.021949848811350876,0.02873004479988165
18.393413173652696,0.018248413666962556,0.0018802794996851048,0.01755539957412099,0.016262614053051443,0.003345581472192555,0.00776200369298747,0.010412708079805376,0.010109143096104077,0.052038008022995144,0.02926987063255839,0.003954935214795176,0.003019921138322541,0.07949383589528324,0.014904709684272583,0.056871000923930576,0.07686524078578635
19.41526946107785,0.01953610190524925,0.011497056182693527,0.05289003151085436,0.02102440176157783,-0.0004581798481545543,0.0021594154008230926,0.024035600594616482,0.016424950140995764,0.045534591115551866,0.02866662171769946,0.00203088707043557,0.002825008854649968,0.010016150928688851,0.0003903655457775247,0.09131988545594938,0.12212114161253182
20.437125748502993,0.023829925643453834,0.0037654414959513126,0.06804017610913746,0.01903770024568837,0.006147796636209543,0.0023138171472326446,0.015873480385640053,0.013623299584555782,0.023846340405273295,0.01317995155395518,0.004310955495659708,0.005180735632561301,0.047344909564988887,0.012426772699556998,0.026538542310313853,0.0581894369657633
21.458982035928145,0.02806740071981379,0.016437392216713042,0.01689575730783001,0.011418025023138151,0.010628397740079383,0.0062596179977519,0.010617573055232027,0.005493184573565153,0.027106691460633735,0.02429029461529418,0.0040640880846066554,0.004247764729332512,-0.0008385934820697579,0.003692208700896624,0.017143613843550287,0.029201591011053993
22.480838323353293,0.009627337098029796,0.005885172477218752,0.022455400405113346,0.014782189212957932,0.013528267664320252,0.002453291245398081,0.009647667054044505,0.01040577467270295,0.02209139853510854,0.019084036935297796,0.002000927587845465,0.004592255051987143,0.016207117401692752,0.005569041440288747,0.013090831373356905,0.012317744568893604
23.502694610778445,0.031783185532849575,0.004661737256214276,0.04058611892543442,0.013654168541910372,0.012948498799912427,0.0008498465204676122,0.015886085219382638,0.012232512271259276,0.03662332988379194,0.020113913735256107,0.0038324315807446137,0.006590202168189515,0.07904233106329521,0.0195664880782776,0.02403166279591287,0.06425706938251907
24.524550898203593,0.03942161668433064,0.010450908142078927,0.03209782231413419,0.015016321968624562,0.01579508690966175,0.0019319445657592688,0.010405031622657098,0.010006917293112216,0.026071091479586198,0.016015448285547088,0.0053309921998880684,0.005040134929375134,0.046404000362708295,0.008889896501538621,0.010017471084072775,0.027373837161002227
25.546407185628745,0.03180082670870571,0.00567852575004056,0.010899728655122736,0.0053622171519693545,0.023939927238010323,-0.0001012838609388404,0.019629147580142246,0.009716521538240918,0.012085768189650035,0.009367919532329353,0.004982694006227863,0.002472487360258271,0.04432874433058849,0.005924821562139122,0.018633207840139797,0.011125159972799357
26.568263473053893,0.022625376871621503,0.005846015863021497,0.019914365933346487,0.003813645896818993,0.006322025404210529,0.0034279068552507323,-0.0011185257976205469,-0.003308813188312019,0.017606762961960985,0.007600694379191415,0.003907313185473098,-0.0005902340158475384,0.04662378402464954,0.0027426026020306044,0.016109708899400724,0.046567155744483106
27.590119760479045,0.017609747575776317,0.0017521759825599563,0.03816856568563589,0.00808859589759663,0.009302885397756052,0.004557326099709272,0.0019611538717697265,0.007707895835855291,0.016010850265631527,0.008700347067466316,0.0015806679604296035,0.0005932024697844155,0.0005978133921343106,0.0026438096263385353,0.0130641577035036,0.024229211603240448
28.611976047904193,0.019175476728476904,0.006361607919333382,0.021061838814471382,0.009910786836996666,0.014695135372820111,0.0018074303343816134,0.005263843438000084,0.008352452292149077,0.03568705546960371,0.021430394595518452,0.0039026371041572102,0.003930804247987154,0.04159087022502988,0.0013243151885741341,0.03800790972277492,0.0216164661564374
29.633832335329345,0.022289875669756064,0.0014274495501822766,0.0277269924740825,0.010200150313644398,0.009053697927094335,0.002115584413364027,0.009250031764397454,0.005666113558201221,0.05005888113465136,0.027167809366978022,0.0038974035091398785,0.0002780100160759769,0.030231505712704422,0.006179942448560567,0.024809296687771515,0.00788088382322121
30.655688622754493,0.020490299079883333,0.0015356519373920532,0.04272845945116356,0.014766561788117737,0.01467227353670431,0.0018054001187446755,0.005775318308884767,0.010588595869640682,0.03455098957127781,0.022346444419888055,0.002285064346037255,0.001568538749910309,-0.005994187382067377,0.0027487436836505213,0.020885298488190415,0.013255973245803443
31.677544910179645,0.04191524704463322,0.01189176219165656,0.06538870534334423,0.018784668912956944,0.0029755581925431152,-0.0001697786435506972,0.013493423867332037,0.005384907113909852,0.03327245688336811,0.023304649189211515,0.0012846445546126494,0.008032087873914009,0.01599355786019455,0.002059456485493342,0.012573075164584335,0.01250016097087755
32.69940119760479,0.03429851522290397,0.01296543407496103,0.039119138590917084,0.008054389258857054,0.0023427630991038487,0.0006181977710669238,0.01581481064348377,0.007898364264990113,0.01660911311112958,0.010961410339915007,0.0022323940519079653,0.007562731429836278,0.02294404429556636,0.0037235940411529064,0.015142044755516894,0.011700467859515722
33.721257485029945,0.03209142589291594,0.013976555926105645,0.008149642253404444,0.0071173543631706145,0.0072192410837258365,0.006980305047069316,0.01738159855469779,0.009451941355606067,0.03378753186719234,0.021740393603277123,0.004671233259628815,0.0005067571391481696,0.02694367118253897,0.005196365981071163,0.04830446057921702,0.033086384086627674
34.7431137724551,0.030093315295577013,0.012934817103833481,0.006718868748774938,0.007135704178319375,0.013732241429903579,0.010217661892012505,0.013511064167807486,0.011044951671794036,0.037544029247575064,0.02976966839546262,0.005927207872708246,0.0011536834323814479,0.05365924816110132,0.018983480175448045,0.010753847755594143,0.02773223329462315
35.76497005988024,0.015584439825513177,0.0068839906103542155,0.004230616929448708,0.006278407666075588,0.02078284751482015,0.009787372970124428,0.018662329797143,0.024969516199218274,0.02648391660525201,0.02125303781478883,0.002374658212984145,0.005441942547137064,0.0014615301874658173,0.007522990715460756,0.019335304868246764,0.024902501744540447
36.78682634730539,0.014457485372111051,0.01133937818307698,0.0008473493208161965,0.0010567297093620309,0.011236994899856509,0.003232286140267514,0.008985986900169673,0.0074810381860353934,0.02160715843303508,0.012357846989852556,0.0004909000651783608,0.0032217300508112206,0.0272623039171349,0.009684409804656504,0.029809787183843812,0.03622162517318034
37.808682634730545,0.021345126224946085,0.01384292906617058,0.021708851607902622,0.00967195406425795,0.015890354856680423,0.0018848649475724794,0.0025764894140166477,-0.001401500425326544,0.015050196464465836,0.007437677355966032,0.0010341604028183012,0.0002486235528994423,-0.007057766552114391,0.0046927227902158215,0.030369862189922683,0.007766388882635102
38.8305389221557,0.01780824637384962,0.01072664697796522,0.014918823402349903,0.009670873950770625,0.012553297234455446,0.003740067085390231,0.0072004630282752145,0.001127966668739558,0.021511184534725582,0.014710312854079255,0.0004634074248358478,0.0013767160140063053,-0.013013245663712677,0.0042096010177838025,0.011320617107635088,0.023981217605055106
39.85239520958084,0.007197116506169578,0.001094955643080264,0.010084339516516765,0.007903544494186496,0.014452515920859823,0.00464975150203129,0.009820491109005208,0.0016059820125287475,0.012243258725584644,0.0045025763342581085,0.0005798920687365947,0.0023334514031805604,0.009282317791623198,0.003418189075071684,0.016351706147121066,0.0020318953840481727
40.874251497005986,0.025808213399771244,0.007161809773087364,0.017950779554816384,0.01325833859590516,0.00844833946901931,0.0038989385861305415,0.006321559331077894,0.0047205260236900535,0.013013152366913623,0.003406874864782597,0.003244073125553529,0.004524596052237028,0.006098246930329006,0.004365939387779007,0.015755471809698128,0.011398596885172179
41.896107784431145,0.024957539227413898,0.0026491429975596466,0.031812966624116805,0.010357103698521313,0.004187441619647868,0.004573304369647249,0.005920759425292923,0.002963522624283945,0.01827118159659925,0.007798129707345407,0.004761042625337679,0.005907975657472092,-0.010070400544743176,0.0021096826113097,0.019375951792177215,0.03362281535900565
42.91796407185629,0.00895253690658986,0.002612528959660812,0.018872036210779757,0.013229204795496021,0.007429478016134624,0.0017968685019652826,0.008931259141776076,0.008158458657138615,0.01599320133320935,0.007849804454378122,0.0038102074805440858,0.001660773037180186,0.0073192604653793,-0.0026842234483852438,0.010971836583661567,0.004748383862449913
43.93982035928144,0.014842115822513742,0.01238309863202545,0.0016128633772447905,0.007578019242748795,0.011145690638066457,0.004583326388533571,0.006910273700758159,0.004702560092883385,0.013508413364427853,0.007309332797270525,0.0014758619869940665,0.004276190732732986,0.007305183079100519,0.0005719034672772753,0.017044442657091964,0.0296208795102609
44.961676646706586,0.008130782715810405,0.015457773352441832,0.01232630929522051,0.0035985343518560556,0.007875297873610456,0.005483075349652273,0.0011915321886782906,0.0035748768846060315,0.02309041380423076,0.010614700916297575,0.0017499264278522646,0.0028169236901220158,-0.01977099559394657,0.001140202733709017,0.007321807643820172,-0.0055571481254200845
45.983532934131745,0.014413778253872606,0.006473205271688059,0.012461291565787536,0.0038573538234813083,0.014951516613368777,0.000796310631005505,0.001306800068693998,0.0017825178278565727,0.023973827764750048,0.008427800601695847,0.005778883398637415,0.003644116190845369,-0.009394774033674348,-0.00023212837776650095,0.010564080049713785,0.0005066031975360438
47.00538922155689,0.014506953783680023,0.005176985660393052,0.01899269432040516,0.009763219609129332,0.014521387512180545,0.001967220531801393,0.004540118255683529,0.005475545116893817,0.01722331423166624,0.003229722171535613,0.00691103436362889,0.0028047534669955227,0.0017679235402317862,0.002709864520622578,0.010851487644351065,0.006241540281614111
48.02724550898204,0.01093062727294094,0.016463557262066005,0.013830891655344702,0.002059071468695949,0.007628464850779168,0.003579884883780901,0.005077882363948411,0.00372786411155834,0.014107507972634247,0.002629742331170029,0.003138980388799588,0.005259850538706465,0.001510932418454142,0.007501388154180298,0.007920549380957641,0.008664954606829426
49.049101796407186,0.007449664995498273,0.02250575958791423,0.01952123663561532,0.009012066273936938,0.0057073852884368574,0.0012953154502555778,0.006350851726940381,0.004232012357879961,0.01689080539397273,-0.000503883470135285,0.004836922734919542,0.0071629791760561765,-0.0076331517197924725,0.0015276455384605418,0.011876004195867361,0.0004253116558202689
50.07095808383234,0.015019591073060825,0.01580586205363523,0.021146612521064142,0.009485413567399903,0.020390822915279792,0.0023077219034240847,0.005818107437655071,0.0015634966114871094,0.018249866651050124,0.0062621584752055055,0.006691675590041324,0.0057700608170843225,0.010887716220600838,0.0032794679355807976,0.011706936433066193,0.0050058213791493895
51.09281437125749,0.012642518302838999,-0.0017832879752963304,0.0035994158823775563,0.004701162097382404,0.013883156167179472,0.0009140838931218631,0.006621078853863405,-0.0005534704116955146,0.02185933278812558,0.009508824477269714,0.00402873316849256,0.00527558748231489,0.002133352057231419,-0.0009571952856067303,0.008154431980449434,0.0079796360978078
52.11467065868264,0.005321856701003047,0.005712826986178469,0.000925015443792817,0.0019479708328005785,-0.00498024947336419,0.0037009613075411887,0.006693275530927403,0.00180348330249257,0.020411279726718388,0.006103463656695658,0.003471313446326947,0.0036353890661540563,-0.006344689322432694,-0.00038247964072222183,0.018875876519037927,0.03699113220849976
53.136526946107786,0.003304788126992316,0.004426802879144897,0.007998665354752106,0.0024627593919941074,-0.00041157808954968446,0.0030113078277384494,0.001997145555624801,0.006101511072150658,0.008027378650669995,0.004320277643270689,0.0019410759004095841,0.003910931905468264,0.012346926121938847,0.001550899717140177,0.0067441948706513585,0.03705260893615734
54.15838323353294,0.005578751330593382,0.0005880377040210188,0.021082237383776604,0.004952927268830166,0.0071615741828452446,-0.00010733714969628697,-0.003106292491264601,0.010414252915155828,0.013804549405265439,0.0072078261285530194,0.0018189621830439033,0.00649255440937898,0.01793894038808047,0.004444620205495068,0.03844807171317666,0.06236679881088671
55.18023952095809,0.00924281139610499,0.007072379599781463,0.026171565532445772,0.008576648832434104,0.012977308856481585,0.0023070560783119685,0.0009619602363514195,0.006122824100924842,0.011724582303986437,0.009907419070717034,0.003223906096992705,0.003418895196431013,-0.015949210102655716,0.0037615528406244767,0.04736858652086109,0.03593869321817903
56.20209580838324,0.007813914968054489,0.002181703522473771,0.020406026915694993,0.006364865334340369,0.0032289053781707666,0.0032450936112129285,-0.000602351557456436,0.002081647361594332,0.008380989574017119,0.0042401290935500085,0.001321989156301009,0.0017776313060731326,0.01572031185562474,0.0021553111385427784,0.017953681520337973,0.02960803290483295
57.223952095808386,-0.00015848093741096644,-0.003141607226736518,0.0022782550408391444,0.01045735516775556,0.008255054826237737,0.004249816962229126,-0.0024317980291329766,0.0036147700141697975,0.005518940928997655,0.002218950552688146,0.003867258717127481,-0.0013237926526799507,0.012242696704894758,0.005180215007851936,0.007469972941969687,0.011266264740265226
58.24580838323354,0.0035750276344304866,0.010506084506185707,-0.0009831612097762684,0.00517993810622669,0.011654391449025452,0.005019433457783049,0.0018348333405332775,0.004825023791764412,0.01289132884858157,0.0070971986496525235,0.0008599179148941704,-0.0005784053632256229,0.021053725495403044,0.0073791480742056124,0.006289094091536235,0.02072072822893429
59.26766467065869,0.0012643697345800652,0.009777853228682342,0.007497683811273194,-0.002352773943175063,0.0033768698191083257,0.005554124504599589,0.007656257344145412,0.009359987077731103,0.0056682504183945895,0.0009462320050386596,-6.902817125115134e-05,0.00332348450600778,0.027446787926033837,0.00438980479855572,0.005379891492152455,0.00554455547075836
60.28952095808384,0.0038135110843103698,9.238660734153915e-06,0.012882001263851925,0.00048451578395482893,0.005623030158314364,0.00749731976700876,0.00933922118658307,0.0029033105508724437,0.010309190401972267,0.004111150994428195,0.0005766333059175986,0.001745465833493,0.0033982485646952072,0.005989878464355773,0.0037466726786515732,-0.0003633122462096901
61.311377245508986,0.010497437727962602,0.014705024630474385,0.006284009279560389,0.0019933559414199377,0.015277402520245384,0.008837649880777647,0.0033511897653836346,0.0016850325248821596,0.012651827343888875,0.012291362412985079,0.0018597567732539788,0.002909320540925013,0.005789742569002429,0.012157806240802793,0.0010151035080790116,0.006588272254827377
62.33323353293414,0.007516827196020064,0.02137146717127237,0.0004666440790638552,0.004071132027018679,0.020877189446431417,0.007454571719181878,0.0006829627355813576,0.0031076800315127428,0.00942085306892679,0.00916812558539783,0.00458492373197882,0.0023730721670524695,0.006683368767954443,0.008115794945212387,0.018755146374472675,0.02084112828334722
63.35508982035929,0.009172883841890305,0.0036358172705744447,0.007894051993217063,0.0061056590695119555,0.015114164226732198,0.004160481357352307,-0.0028328523287176376,0.003734147331456789,0.009842863259425225,0.00730397147827561,0.00386598964345218,0.0028854991601498783,0.016546482544777655,0.011148802027006847,0.020335192339710834,0.008689650810566309
64.37694610778443,0.009339225414602744,0.007422721311723256,-0.0008982355157452223,0.0015040962749509471,0.01307634969216537,0.008621880014433115,-0.002051301542190216,0.010436828474266512,0.006268118640540856,0.004745705574457966,0.0017500403193927718,0.003679787243227867,0.007982194958927729,0.01236675608682735,0.01486836524599204,0.016105170892030507
65.39880239520959,0.015607212693275281,0.009133643018753171,0.003530945824576373,0.001486110637524876,0.009399440648700233,0.011875050451712343,0.0016448295109022946,0.008080355597442955,0.005094890655662725,0.0049190263833443874,0.0043139938107738945,0.001020526417651831,0.008798794648754295,0.015372197756262156,0.0026917250835267912,0.0018643498223148841
66.42065868263474,0.009117171208718904,0.003907878326718985,0.0020897201689812094,-0.0021389100746134673,0.006614072301622198,0.016871072611868203,0.006041995797923777,0.0009205040653101273,0.00873496384356886,0.005025633844902729,0.0072817395298463,0.0018507508741238813,-0.008308787366543429,0.018189328353979285,0.008982484975546464,0.02199699037000713
67.44251497005989,0.015456144667451288,0.0005850274475793154,0.0054299753421895225,-0.003556773657239238,0.005851343008835903,0.016390243545758652,0.0002347511465383435,0.0006180528156696101,0.010350447835314601,0.00566378857107997,0.0024564852452740498,0.0029354038599839778,-0.005813564331768697,0.02167053256270517,0.012282799556509476,0.027490280359101043
68.46437125748504,0.019223871950322758,0.012274891065032574,0.009386197457599497,0.004953630677363278,0.0032678405287883197,0.015710869443694472,0.007148054661305404,0.004371134064853476,0.014658219186284831,0.005288022556297733,0.0027646858169527487,0.001707887812518231,-0.005800783121826819,0.020083662756340617,0.013815290292161615,0.01796928618815406
69.4862275449102,0.02206550177614603,0.009528668933091186,0.010893429755740152,0.005245066629252709,0.003391746311863496,0.015608938773823277,0.005475766909428245,-0.00027702627664242694,0.021253500714205564,0.004844046624255121,0.007590066353776664,0.001584286550717138,0.0010752879471557625,0.018930900943855643,0.016601876174830756,0.01225386230868401
70.50808383233534,0.027205768967608658,0.0042573590327611,0.022956565325315825,0.0029261036882114975,0.012817901971485595,0.013543860441127022,0.009589561435475992,-0.00329868769771095,0.03481802331070459,0.005653084252503214,0.012907785374941975,0.0008671867274874171,0.009190135628387048,0.02024314933594244,0.017015739046443216,0.013581866199499823
71.52994011976048,0.052842782039407545,0.005826702503950782,0.03825964128222849,0.0036145782369078577,0.040919748916960236,0.009527506606213893,0.019045518255100067,0.0013859847693424743,0.08099419754406179,0.0079466477734675,0.02817116914429682,0.001151131736987177,0.01657131797492183,0.01901042726343256,0.0207944925798142,0.0024554675115725224
72.55179640718563,0.1136353503798782,0.0013757137830672547,0.08086569741994941,0.004709909137036729,0.08848823781666973,0.007786081573736799,0.05353213655441967,-0.001335638947558505,0.16744805496062673,0.009049453841536095,0.06433854754025255,0.0010128774842079029,0.07987949991646931,0.017682461943880522,0.05798527664343299,0.011474395240082228
73.57365269461079,0.24394172702482442,0.004555625415466866,0.1719313341034661,0.0030142358435499687,0.20873553239235845,0.007558135793267461,0.11815292462598175,0.0014798994495611331,0.2641827856833145,0.0054016308203968235,0.14171437264583606,0.0008116611480609629,0.22831651409584075,0.01380380717895366,0.17689859261962582,0.0012176749375566564
74.59550898203594,0.3856788335916258,0.016152075253059665,0.3177382662037744,-0.0011940022158109787,0.3831207945396629,0.0062795744035417725,0.2483101127451476,0.000497665962168179,0.3988157378621774,0.005182133596432587,0.2531868346390134,0.001731247549524413,0.31191116620735226,0.010167924282163494,0.4107577647696683,0.010154220236830528
75.61736526946109,0.46509433662108574,0.008235782099032214,0.47052789011859986,0.0036611541840468973,0.5134454132446005,0.006062068698627324,0.42147413280272866,0.0009578083276113392,0.564426301967489,0.006102716622713134,0.38161159341228856,0.002982565053660625,0.40657844837078366,0.009199426910008603,0.6557804693240247,0.010000409576815018
76.63922155688623,0.5301861769216879,0.009104691767148067,0.5910658898994048,0.005180861345318937,0.5647387612879612,0.0061424386752506124,0.5326298837325693,-0.0008349563467410921,0.6546429717198605,0.006476472900481735,0.49399679960045295,0.0033372528138705644,0.5853244384299887,0.007838244154859323,0.7171002609843613,-0.0030009603099666773
77.6610778443114,0.5706915631957968,0.0039017758520562885,0.7237100684850668,0.0027659814483057083,0.5975454577276208,0.002772517792317428,0.6245003686013242,0.004249494680533599,0.7258897214888852,0.008028310187512044,0.5702565238408887,0.0011015648270082182,0.7835353610422578,0.008385838797797024,0.6416494954352285,0.015542500712963996
78.68293413173654,0.5882019120371403,-0.0010575638312203938,0.8599872463060781,0.0022613296710848095,0.6569087826863544,0.0031077851224628147,0.7045069708657762,0.0018454194392928008,0.7941662066423549,0.005109301042161161,0.598647197503873,0.0005141600927394233,0.821012261836289,0.007829261541370019,0.6146789022024692,0.0009548767389590382
79.70479041916168,0.6012438251674284,0.00683897004157282,0.882356296497863,0.00017265772018378137,0.6618913817467454,0.002736905593081695,0.6977257314288333,-0.0013694612365100858,0.7297081678725172,0.0015223806610676982,0.5897905079231949,0.0010555629903369643,0.5957507267532063,0.005442206979835472,0.6680605187306424,0.0001953987716382647
80.72664670658683,0.6009447338034385,0.005578780342639704,0.7927999443428619,0.0027097357484187124,0.6006767033447793,0.0032496609663659505,0.6449706748672589,-0.004157897708332459,0.6467557040550025,0.0028643140463828344,0.5752735825851713,0.0027756344343254098,0.5749368913517003,0.003732538074339424,0.6161849403458007,0.006672145597987322
81.74850299401197,0.6048307976539122,0.004472670159891664,0.6815333542813117,0.005917256042510906,0.6141696831892268,0.0036823019777180175,0.6187099763885069,-0.003716100374460745,0.6355391751494543,0.001650448125323037,0.5631262930928772,0.001639844512862206,0.8049519331002416,0.006590398174172912,0.4798058217514432,0.010663573530675229
82.77035928143714,0.6710302081719962,0.008139101044124023,0.6049134753297299,0.011278592039474948,0.7094803125473342,0.0020932783464465586,0.6380296868067967,-0.00018321510249977538,0.6453797398454375,0.00463369637164492,0.593538489771186,0.0010291890152049137,0.7637219527145364,0.004633695978022956,0.5038801033769802,0.0011420078320964295
83.79221556886229,0.734962635400854,0.0035883869746202264,0.6361183229925337,0.0085831803390858,0.7938105154242932,-6.494610677878236e-05,0.6654752635954205,0.0061574702138303995,0.6992124151153511,0.004672476649062296,0.6385872198918294,0.0011086369629195749,0.5504035160585556,0.003519090954330616,0.6922964765301124,-0.0007683093397156227
84.81407185628743,0.7053382570768861,0.0011470763170742916,0.765747311300087,0.00424467386386171,0.7630839318885082,-0.0001256119814670799,0.6780926574708529,0.0021531408319498653,0.7927592463075149,0.003322463364896033,0.6687247327472394,0.0009192826841745175,0.6459844050031744,-0.0003770175272943181,0.7854426851701849,0.006897471290309523
85.83592814371258,0.6727978382321337,0.010890705955984332,0.8026214096878909,-0.001662867726128597,0.7282143881697231,-0.002187276272042449,0.7411105975777061,-0.004560242719714196,0.8556210798116234,0.0016650441810523392,0.712194890355077,0.003258468511000567,0.7692593015389444,0.0019776943400753116,0.6848911063967891,0.023911930867509243
86.85778443113773,0.7391800557973285,0.007842385773214292,0.7453716417150763,-0.0020934641138853397,0.8185650423823718,0.0014484176021526596,0.835270011242122,0.00480177515935373,0.926194641504157,0.0024588467520629074,0.7378998386081785,0.005864483324919486,0.7291161855809389,-0.0005135140009076311,0.7205602945557518,0.02693515682478684
87.87964071856288,0.7808668217147122,0.0007606550686904025,0.7852271180873958,0.00209495612501627,0.8304471827001092,0.0007344063308202338,0.840237242846383,0.007642325278077215,0.97633645868867,0.0034064817269478477,0.7558155028458365,0.0064735531240144376,0.781056445732635,0.00032050931095105583,0.9396712078634354,0.007888572331283046
88.90149700598803,0.7360642250731347,0.01663155747284374,0.9122118608541501,0.0025942738461888046,0.7315101029939783,0.0028618580913842653,0.800845463487396,0.0023098020959728825,0.9068106474142603,0.003137589621469779,0.7507466254859937,0.004182188483187292,0.6920089245499427,0.0033655182778333324,0.9006818729382984,0.001237793969372109
