    47    0.13464E+04    0.93832E-01    0.61176E-03    0.92061E+00
    48    0.13660E+04    0.10035E+00    0.63817E-03    0.76487E+00
    49    0.13857E+04    0.10715E+00    0.66515E-03    0.59690E+00
    50    0.14056E+04    0.11424E+00    0.69268E-03    0.41834E+00
    51    0.14258E+04    0.12163E+00    0.72078E-03    0.23037E+00
    52    0.14461E+04    0.12932E+00    0.74945E-03    0.32387E-01
    53    0.14667E+04    0.13729E+00    0.77868E-03   -0.17666E+00
    54    0.14875E+04    0.14554E+00    0.80847E-03   -0.39781E+00
    55    0.15084E+04    0.15405E+00    0.83882E-03   -0.63212E+00
    56    0.15295E+04    0.16281E+00    0.86973E-03   -0.88042E+00
    57    0.15509E+04    0.17183E+00    0.90121E-03   -0.11427E+01
    58    0.15724E+04    0.18112E+00    0.93325E-03   -0.14186E+01
    59    0.15941E+04    0.19068E+00    0.96585E-03   -0.17079E+01
    60    0.16159E+04    0.20053E+00    0.99901E-03   -0.20103E+01
    61    0.16380E+04    0.21068E+00    0.10327E-02   -0.23258E+01
    62    0.16603E+04    0.22110E+00    0.10670E-02   -0.26543E+01
    63    0.16828E+04    0.23180E+00    0.11018E-02   -0.29962E+01
    64    0.17056E+04    0.24275E+00    0.11372E-02   -0.33517E+01
    65    0.17285E+04    0.25395E+00    0.11732E-02   -0.37211E+01
    66    0.17516E+04    0.26537E+00    0.12097E-02   -0.41043E+01
    67    0.17750E+04    0.27703E+00    0.12468E-02   -0.45007E+01
    68    0.17987E+04    0.28890E+00    0.12845E-02   -0.49093E+01
    69    0.18226E+04    0.30100E+00    0.13227E-02   -0.53291E+01
    70    0.18468E+04    0.31331E+00    0.13614E-02   -0.57592E+01
    71    0.18712E+04    0.32584E+00    0.14007E-02   -0.61988E+01
    72    0.18959E+04    0.33857E+00    0.14406E-02   -0.66481E+01
    73    0.19209E+04    0.35150E+00    0.14811E-02   -0.71075E+01
    74    0.19461E+04    0.36461E+00    0.15221E-02   -0.75773E+01
    75    0.19715E+04    0.37790E+00    0.15637E-02   -0.80580E+01
    76    0.19971E+04    0.39135E+00    0.16058E-02   -0.85499E+01
    77    0.20229E+04    0.40496E+00    0.16485E-02   -0.90527E+01
    78    0.20489E+04    0.41871E+00    0.16918E-02   -0.95663E+01
    79    0.20751E+04    0.43261E+00    0.17356E-02   -0.10090E+02
    80    0.21016E+04    0.44663E+00    0.17800E-02   -0.10625E+02
    81    0.21282E+04    0.46077E+00    0.18250E-02   -0.11169E+02
    82    0.21551E+04    0.47502E+00    0.18705E-02   -0.11722E+02
    83    0.21822E+04    0.48936E+00    0.19167E-02   -0.12284E+02
    84    0.22096E+04    0.50379E+00    0.19634E-02   -0.12853E+02
    85    0.22373E+04    0.51829E+00    0.20106E-02   -0.13429E+02
    86    0.22652E+04    0.53285E+00    0.20585E-02   -0.14011E+02
    87    0.22935E+04    0.54745E+00    0.21069E-02   -0.14599E+02
    88    0.23219E+04    0.56209E+00    0.21559E-02   -0.15194E+02
    89    0.23507E+04    0.57674E+00    0.22055E-02   -0.15793E+02
    90    0.23796E+04    0.59140E+00    0.22557E-02   -0.16399E+02
    91    0.24088E+04    0.60606E+00    0.23065E-02   -0.17010E+02
    92    0.24382E+04    0.62069E+00    0.23579E-02   -0.17626E+02
    93    0.24678E+04    0.63529E+00    0.24099E-02   -0.18246E+02
    94    0.24975E+04    0.64984E+00    0.24625E-02   -0.18871E+02
    95    0.25275E+04    0.66432E+00    0.25157E-02   -0.19499E+02
    96    0.25577E+04    0.67873E+00    0.25695E-02   -0.20130E+02
    97    0.25881E+04    0.69306E+00    0.26239E-02   -0.20763E+02
    98    0.26186E+04    0.70727E+00    0.26789E-02   -0.21398E+02
    99    0.26494E+04    0.72138E+00    0.27345E-02   -0.22035E+02
   100    0.26803E+04    0.73535E+00    0.27908E-02   -0.22673E+02
   101    0.27114E+04    0.74917E+00    0.28477E-02   -0.23311E+02
   102    0.27427E+04    0.76284E+00    0.29052E-02   -0.23948E+02
   103    0.27742E+04    0.77634E+00    0.29633E-02   -0.24585E+02
   104    0.28059E+04    0.78965E+00    0.30221E-02   -0.25221E+02
   105    0.28378E+04    0.80276E+00    0.30816E-02   -0.25855E+02
   106    0.28698E+04    0.81566E+00    0.31417E-02   -0.26487E+02
   107    0.29020E+04    0.82834E+00    0.32024E-02   -0.27116E+02
   108    0.29344E+04    0.84077E+00    0.32638E-02   -0.27742E+02
   109    0.29669E+04    0.85295E+00    0.33259E-02   -0.28364E+02
   110    0.29997E+04    0.86487E+00    0.33886E-02   -0.28982E+02
   111    0.30325E+04    0.87650E+00    0.34520E-02   -0.29594E+02
   112    0.30656E+04    0.88784E+00    0.35161E-02   -0.30202E+02
   113    0.30988E+04    0.89888E+00    0.35809E-02   -0.30803E+02
   114    0.31321E+04    0.90962E+00    0.36463E-02   -0.31398E+02
   115    0.31656E+04    0.92003E+00    0.37125E-02   -0.31986E+02
   116    0.31992E+04    0.93012E+00    0.37794E-02   -0.32566E+02
   117    0.32328E+04    0.93987E+00    0.38469E-02   -0.33139E+02
   118    0.32666E+04    0.94928E+00    0.39152E-02   -0.33703E+02
   119    0.33005E+04    0.95833E+00    0.39842E-02   -0.34257E+02
   120    0.33345E+04    0.96701E+00    0.40539E-02   -0.34803E+02
   121    0.33685E+04    0.97533E+00    0.41244E-02   -0.35338E+02
   122    0.34026E+04    0.98325E+00    0.41955E-02   -0.35862E+02
   123    0.34368E+04    0.99079E+00    0.42675E-02   -0.36375E+02
   124    0.34710E+04    0.99792E+00    0.43401E-02   -0.36876E+02
   125    0.35052E+04    0.10046E+01    0.44135E-02   -0.37366E+02
   126    0.35395E+04    0.10109E+01    0.44877E-02   -0.37842E+02
   127    0.35738E+04    0.10168E+01    0.45627E-02   -0.38305E+02
   128    0.36080E+04    0.10222E+01    0.46384E-02   -0.38754E+02
   129    0.36423E+04    0.10272E+01    0.47149E-02   -0.39189E+02
   130    0.36766E+04    0.10318E+01    0.47921E-02   -0.39609E+02
   131    0.37108E+04    0.10358E+01    0.48702E-02   -0.40013E+02
   132    0.37451E+04    0.10394E+01    0.49491E-02   -0.40402E+02
   133    0.37792E+04    0.10425E+01    0.50287E-02   -0.40774E+02
   134    0.38134E+04    0.10452E+01    0.51092E-02   -0.41129E+02
   135    0.38474E+04    0.10474E+01    0.51904E-02   -0.41468E+02
   136    0.38814E+04    0.10492E+01    0.52725E-02   -0.41788E+02
   137    0.39154E+04    0.10505E+01    0.53554E-02   -0.42091E+02
   138    0.39492E+04    0.10513E+01    0.54391E-02   -0.42375E+02
   139    0.39830E+04    0.10517E+01    0.55237E-02   -0.42640E+02
   140    0.40166E+04    0.10516E+01    0.56091E-02   -0.42885E+02
   141    0.40502E+04    0.10511E+01    0.56953E-02   -0.43111E+02
   142    0.40836E+04    0.10501E+01    0.57824E-02   -0.43317E+02
   143    0.41169E+04    0.10487E+01    0.58703E-02   -0.43501E+02
   144    0.41501E+04    0.10469E+01    0.59591E-02   -0.43665E+02
   145    0.41831E+04    0.10445E+01    0.60488E-02   -0.43807E+02
   146    0.42160E+04    0.10418E+01    0.61393E-02   -0.43927E+02
   147    0.42487E+04    0.10386E+01    0.62307E-02   -0.44024E+02
   148    0.42812E+04    0.10350E+01    0.63229E-02   -0.44098E+02
   149    0.43136E+04    0.10309E+01    0.64161E-02   -0.44149E+02
   150    0.43458E+04    0.10264E+01    0.65101E-02   -0.44176E+02
   151    0.43778E+04    0.10215E+01    0.66050E-02   -0.44179E+02
   152    0.44095E+04    0.10161E+01    0.67008E-02   -0.44158E+02
   153    0.44411E+04    0.10104E+01    0.67974E-02   -0.44112E+02
   154    0.44724E+04    0.10042E+01    0.68950E-02   -0.44041E+02
   155    0.45036E+04    0.99772E+00    0.69935E-02   -0.43946E+02
   156    0.45344E+04    0.99087E+00    0.70928E-02   -0.43826E+02
   157    0.45651E+04    0.98369E+00    0.71931E-02   -0.43681E+02
   158    0.45954E+04    0.97620E+00    0.72942E-02   -0.43511E+02
   159    0.46256E+04    0.96841E+00    0.73963E-02   -0.43315E+02
   160    0.46554E+04    0.96035E+00    0.74993E-02   -0.43095E+02
   161    0.46850E+04    0.95203E+00    0.76032E-02   -0.42848E+02
   162    0.47142E+04    0.94347E+00    0.77080E-02   -0.42577E+02
   163    0.47432E+04    0.93468E+00    0.78137E-02   -0.42279E+02
   164    0.47719E+04    0.92568E+00    0.79203E-02   -0.41956E+02
   165    0.48002E+04    0.91650E+00    0.80278E-02   -0.41607E+02
   166    0.48283E+04    0.90714E+00    0.81362E-02   -0.41232E+02
   167    0.48560E+04    0.89763E+00    0.82455E-02   -0.40831E+02
   168    0.48833E+04    0.88798E+00    0.83558E-02   -0.40404E+02
   169    0.49103E+04    0.87821E+00    0.84669E-02   -0.39950E+02
   170    0.49370E+04    0.86833E+00    0.85790E-02   -0.39470E+02
   171    0.49633E+04    0.85838E+00    0.86920E-02   -0.38964E+02
   172    0.49892E+04    0.84835E+00    0.88058E-02   -0.38430E+02
   173    0.50147E+04    0.83828E+00    0.89206E-02   -0.37870E+02
   174    0.50399E+04    0.82818E+00    0.90363E-02   -0.37283E+02
   175    0.50646E+04    0.81806E+00    0.91529E-02   -0.36669E+02
   176    0.50890E+04    0.80794E+00    0.92703E-02   -0.36028E+02
   177    0.51129E+04    0.79787E+00    0.93887E-02   -0.35360E+02
   178    0.51364E+04    0.78786E+00    0.95079E-02   -0.34665E+02
   179    0.51595E+04    0.77797E+00    0.96280E-02   -0.33944E+02
   180    0.51821E+04    0.76821E+00    0.97490E-02   -0.33196E+02
   181    0.52043E+04    0.75863E+00    0.98709E-02   -0.32422E+02
   182    0.52260E+04    0.74927E+00    0.99936E-02   -0.31621E+02
   183    0.52473E+04    0.74015E+00    0.10117E-01   -0.30795E+02
   184    0.52681E+04    0.73131E+00    0.10242E-01   -0.29943E+02
   185    0.52884E+04    0.72279E+00    0.10367E-01   -0.29065E+02
   186    0.53083E+04    0.71461E+00    0.10493E-01   -0.28162E+02
   187    0.53276E+04    0.70683E+00    0.10620E-01   -0.27234E+02
   188    0.53464E+04    0.69946E+00    0.10748E-01   -0.26280E+02
   189    0.53647E+04    0.69255E+00    0.10877E-01   -0.25302E+02
   190    0.53825E+04    0.68613E+00    0.11006E-01   -0.24299E+02
   191    0.53998E+04    0.68023E+00    0.11136E-01   -0.23271E+02
   192    0.54165E+04    0.67489E+00    0.11268E-01   -0.22219E+02
   193    0.54327E+04    0.67014E+00    0.11399E-01   -0.21142E+02
   194    0.54484E+04    0.66603E+00    0.11532E-01   -0.20042E+02
   195    0.54634E+04    0.66257E+00    0.11665E-01   -0.18917E+02
   196    0.54779E+04    0.65982E+00    0.11800E-01   -0.17769E+02
   197    0.54919E+04    0.65779E+00    0.11935E-01   -0.16597E+02
   198    0.55052E+04    0.65654E+00    0.12070E-01   -0.15402E+02
   199    0.55180E+04    0.65608E+00    0.12207E-01   -0.14184E+02
   200    0.55301E+04    0.65646E+00    0.12344E-01   -0.12942E+02
   201    0.55417E+04    0.65771E+00    0.12482E-01   -0.11678E+02
   202    0.55526E+04    0.65987E+00    0.12620E-01   -0.10392E+02
   203    0.55629E+04    0.66296E+00    0.12760E-01   -0.90836E+01
   204    0.55727E+04    0.66701E+00    0.12900E-01   -0.77547E+01
   205    0.55818E+04    0.67206E+00    0.13040E-01   -0.64056E+01
   206    0.55903E+04    0.67813E+00    0.13181E-01   -0.50369E+01
   207    0.55982E+04    0.68527E+00    0.13323E-01   -0.36493E+01
   208    0.56055E+04    0.69349E+00    0.13466E-01   -0.22436E+01
   209    0.56122E+04    0.70284E+00    0.13609E-01   -0.82028E+00
   210    0.56183E+04    0.71333E+00    0.13753E-01    0.61991E+00
   211    0.56238E+04    0.72501E+00    0.13897E-01    0.20763E+01
   212    0.56287E+04    0.73791E+00    0.14042E-01    0.35483E+01
   213    0.56331E+04    0.75205E+00    0.14187E-01    0.50351E+01
   214    0.56368E+04    0.76747E+00    0.14333E-01    0.65361E+01
   215    0.56399E+04    0.78419E+00    0.14480E-01    0.80507E+01
   216    0.56424E+04    0.80226E+00    0.14627E-01    0.95781E+01
   217    0.56443E+04    0.82169E+00    0.14774E-01    0.11118E+02
   218    0.56456E+04    0.84253E+00    0.14922E-01    0.12669E+02
   219    0.56464E+04    0.86480E+00    0.15071E-01    0.14231E+02
   220    0.56465E+04    0.88853E+00    0.15220E-01    0.15803E+02
   221    0.56461E+04    0.91375E+00    0.15369E-01    0.17385E+02
   222    0.56450E+04    0.94051E+00    0.15519E-01    0.18976E+02
   223    0.56434E+04    0.96881E+00    0.15669E-01    0.20575E+02
   224    0.56412E+04    0.99871E+00    0.15820E-01    0.22181E+02
   225    0.56383E+04    0.10302E+01    0.15971E-01    0.23794E+02
   226    0.56349E+04    0.10634E+01    0.16122E-01    0.25414E+02
   227    0.56310E+04    0.10982E+01    0.16274E-01    0.27039E+02
   228    0.56264E+04    0.11348E+01    0.16426E-01    0.28669E+02
   229    0.56212E+04    0.11731E+01    0.16578E-01    0.30303E+02
   230    0.56155E+04    0.12132E+01    0.16730E-01    0.31941E+02
   231    0.56092E+04    0.12551E+01    0.16883E-01    0.33581E+02
   232    0.56023E+04    0.12988E+01    0.17036E-01    0.35224E+02
   233    0.55948E+04    0.13443E+01    0.17189E-01    0.36868E+02
   234    0.55867E+04    0.13918E+01    0.17343E-01    0.38514E+02
   235    0.55780E+04    0.14412E+01    0.17496E-01    0.40159E+02
   236    0.55688E+04    0.14926E+01    0.17650E-01    0.41804E+02
   237    0.55590E+04    0.15460E+01    0.17804E-01    0.43448E+02
   238    0.55486E+04    0.16013E+01    0.17958E-01    0.45090E+02
   239    0.55377E+04    0.16588E+01    0.18112E-01    0.46729E+02
   240    0.55261E+04    0.17183E+01    0.18267E-01    0.48366E+02
   241    0.55140E+04    0.17799E+01    0.18421E-01    0.49999E+02
   242    0.55013E+04    0.18437E+01    0.18576E-01    0.51627E+02
   243    0.54881E+04    0.19096E+01    0.18730E-01    0.53250E+02
   244    0.54743E+04    0.19777E+01    0.18885E-01    0.54867E+02
   245    0.54599E+04    0.20481E+01    0.19039E-01    0.56478E+02
   246    0.54449E+04    0.21208E+01    0.19194E-01    0.58082E+02
   247    0.54294E+04    0.21957E+01    0.19348E-01    0.59678E+02
   248    0.54132E+04    0.22730E+01    0.19503E-01    0.61266E+02
   249    0.53966E+04    0.23526E+01    0.19657E-01    0.62845E+02
   250    0.53793E+04    0.24347E+01    0.19811E-01    0.64414E+02
   251    0.53615E+04    0.25191E+01    0.19965E-01    0.65972E+02
   252    0.53432E+04    0.26059E+01    0.20119E-01    0.67520E+02
   253    0.53243E+04    0.26951E+01    0.20273E-01    0.69055E+02
   254    0.53048E+04    0.27867E+01    0.20427E-01    0.70579E+02
   255    0.52849E+04    0.28805E+01    0.20581E-01    0.72090E+02
   256    0.52644E+04    0.29767E+01    0.20734E-01    0.73588E+02
   257    0.52434E+04    0.30752E+01    0.20887E-01    0.75071E+02
   258    0.52219E+04    0.31759E+01    0.21040E-01    0.76540E+02
   259    0.52000E+04    0.32788E+01    0.21193E-01    0.77994E+02
   260    0.51775E+04    0.33840E+01    0.21345E-01    0.79432E+02
   261    0.51546E+04    0.34913E+01    0.21497E-01    0.80854E+02
   262    0.51313E+04    0.36008E+01    0.21649E-01    0.82259E+02
   263    0.51075E+04    0.37124E+01    0.21801E-01    0.83646E+02
   264    0.50832E+04    0.38262E+01    0.21952E-01    0.85016E+02
   265    0.50586E+04    0.39420E+01    0.22103E-01    0.86366E+02
   266    0.50335E+04    0.40599E+01    0.22254E-01    0.87698E+02
   267    0.50080E+04    0.41799E+01    0.22404E-01    0.89009E+02
   268    0.49822E+04    0.43019E+01    0.22554E-01    0.90300E+02
   269    0.49559E+04    0.44258E+01    0.22703E-01    0.91571E+02
   270    0.49293E+04    0.45518E+01    0.22852E-01    0.92819E+02
   271    0.49023E+04    0.46797E+01    0.23001E-01    0.94045E+02
   272    0.48749E+04    0.48095E+01    0.23149E-01    0.95249E+02
   273    0.48472E+04    0.49412E+01    0.23297E-01    0.96429E+02
   274    0.48192E+04    0.50748E+01    0.23444E-01    0.97585E+02
   275    0.47909E+04    0.52103E+01    0.23591E-01    0.98716E+02
   276    0.47622E+04    0.53476E+01    0.23737E-01    0.99823E+02
   277    0.47333E+04    0.54867E+01    0.23883E-01    0.10090E+03
   278    0.47040E+04    0.56276E+01    0.24029E-01    0.10196E+03
   279    0.46745E+04    0.57702E+01    0.24173E-01    0.10299E+03
   280    0.46447E+04    0.59146E+01    0.24318E-01    0.10399E+03
   281    0.46146E+04    0.60607E+01    0.24461E-01    0.10496E+03
   282    0.45843E+04    0.62085E+01    0.24605E-01    0.10590E+03
   283    0.45537E+04    0.63580E+01    0.24747E-01    0.10681E+03
   284    0.45229E+04    0.65091E+01    0.24889E-01    0.10770E+03
   285    0.44919E+04    0.66618E+01    0.25031E-01    0.10855E+03
   286    0.44606E+04    0.68161E+01    0.25172E-01    0.10938E+03
   287    0.44292E+04    0.69720E+01    0.25312E-01    0.11017E+03
   288    0.43976E+04    0.71294E+01    0.25452E-01    0.11093E+03
   289    0.43658E+04    0.72884E+01    0.25591E-01    0.11165E+03
   290    0.43338E+04    0.74489E+01    0.25730E-01    0.11234E+03
   291    0.43016E+04    0.76108E+01    0.25867E-01    0.11300E+03
   292    0.42693E+04    0.77742E+01    0.26005E-01    0.11363E+03
   293    0.42369E+04    0.79391E+01    0.26141E-01    0.11422E+03
   294    0.42043E+04    0.81053E+01    0.26277E-01    0.11477E+03
   295    0.41716E+04    0.82729E+01    0.26412E-01    0.11529E+03
   296    0.41388E+04    0.84419E+01    0.26547E-01    0.11577E+03
   297    0.41059E+04    0.86122E+01    0.26681E-01    0.11621E+03
   298    0.40729E+04    0.87839E+01    0.26814E-01    0.11662E+03
   299    0.40398E+04    0.89568E+01    0.26947E-01    0.11699E+03
   300    0.40067E+04    0.91310E+01    0.27079E-01    0.11731E+03
   301    0.39735E+04    0.93064E+01    0.27210E-01    0.11760E+03
   302    0.39402E+04    0.94830E+01    0.27341E-01    0.11785E+03
   303    0.39069E+04    0.96606E+01    0.27471E-01    0.11806E+03
   304    0.38735E+04    0.98393E+01    0.27600E-01    0.11823E+03
   305    0.38402E+04    0.10019E+02    0.27728E-01    0.11836E+03
   306    0.38068E+04    0.10200E+02    0.27856E-01    0.11846E+03
   307    0.37734E+04    0.10381E+02    0.27983E-01    0.11851E+03
   308    0.37400E+04    0.10563E+02    0.28110E-01    0.11853E+03
   309    0.37066E+04    0.10746E+02    0.28236E-01    0.11851E+03
   310    0.36733E+04    0.10929E+02    0.28361E-01    0.11845E+03
   311    0.36399E+04    0.11113E+02    0.28485E-01    0.11835E+03
   312    0.36066E+04    0.11297E+02    0.28609E-01    0.11822E+03
   313    0.35734E+04    0.11482E+02    0.28732E-01    0.11805E+03
   314    0.35402E+04    0.11666E+02    0.28855E-01    0.11784E+03
   315    0.35071E+04    0.11852E+02    0.28977E-01    0.11759E+03
   316    0.34741E+04    0.12037E+02    0.29098E-01    0.11731E+03
   317    0.34411E+04    0.12222E+02    0.29218E-01    0.11699E+03
   318    0.34082E+04    0.12407E+02    0.29338E-01    0.11664E+03
   319    0.33755E+04    0.12593E+02    0.29458E-01    0.11625E+03
   320    0.33428E+04    0.12778E+02    0.29576E-01    0.11582E+03
   321    0.33103E+04    0.12963E+02    0.29694E-01    0.11536E+03
   322    0.32779E+04    0.13147E+02    0.29811E-01    0.11487E+03
   323    0.32456E+04    0.13331E+02    0.29928E-01    0.11434E+03
   324    0.32135E+04    0.13515E+02    0.30044E-01    0.11377E+03
   325    0.31815E+04    0.13698E+02    0.30160E-01    0.11317E+03
   326    0.31497E+04    0.13881E+02    0.30275E-01    0.11254E+03
   327    0.31181E+04    0.14063E+02    0.30389E-01    0.11187E+03
   328    0.30867E+04    0.14245E+02    0.30503E-01    0.11117E+03
   329    0.30555E+04    0.14425E+02    0.30616E-01    0.11043E+03
   330    0.30244E+04    0.14605E+02    0.30729E-01    0.10966E+03
   331    0.29936E+04    0.14783E+02    0.30841E-01    0.10886E+03
   332    0.29630E+04    0.14961E+02    0.30953E-01    0.10802E+03
   333    0.29326E+04    0.15138E+02    0.31064E-01    0.10715E+03
   334    0.29025E+04    0.15313E+02    0.31175E-01    0.10625E+03
   335    0.28726E+04    0.15487E+02    0.31285E-01    0.10532E+03
   336    0.28430E+04    0.15660E+02    0.31395E-01    0.10435E+03
   337    0.28136E+04    0.15831E+02    0.31504E-01    0.10336E+03
   338    0.27845E+04    0.16001E+02    0.31613E-01    0.10233E+03
   339    0.27557E+04    0.16170E+02    0.31721E-01    0.10127E+03
   340    0.27272E+04    0.16337E+02    0.31829E-01    0.10017E+03
   341    0.26990E+04    0.16502E+02    0.31937E-01    0.99050E+02
   342    0.26711E+04    0.16665E+02    0.32044E-01    0.97896E+02
   343    0.26435E+04    0.16827E+02    0.32151E-01    0.96711E+02
   344    0.26162E+04    0.16987E+02    0.32257E-01    0.95496E+02
   345    0.25893E+04    0.17145E+02    0.32363E-01    0.94251E+02
   346    0.25628E+04    0.17300E+02    0.32469E-01    0.92975E+02
   347    0.25365E+04    0.17454E+02    0.32574E-01    0.91670E+02
   348    0.25107E+04    0.17606E+02    0.32680E-01    0.90336E+02
   349    0.24852E+04    0.17755E+02    0.32784E-01    0.88972E+02
   350    0.24601E+04    0.17902E+02    0.32889E-01    0.87579E+02
   351    0.24354E+04    0.18046E+02    0.32993E-01    0.86157E+02
   352    0.24111E+04    0.18188E+02    0.33098E-01    0.84708E+02
   353    0.23872E+04    0.18328E+02    0.33202E-01    0.83230E+02
   354    0.23637E+04    0.18465E+02    0.33305E-01    0.81727E+02
   355    0.23405E+04    0.18600E+02    0.33409E-01    0.80198E+02
   356    0.23178E+04    0.18731E+02    0.33512E-01    0.78644E+02
   357    0.22955E+04    0.18861E+02    0.33616E-01    0.77066E+02
   358    0.22735E+04    0.18987E+02    0.33719E-01    0.75465E+02
   359    0.22520E+04    0.19111E+02    0.33822E-01    0.73841E+02
   360    0.22309E+04    0.19233E+02    0.33925E-01    0.72196E+02
   361    0.22101E+04    0.19351E+02    0.34028E-01    0.70529E+02
   362    0.21898E+04    0.19467E+02    0.34131E-01    0.68843E+02
   363    0.21699E+04    0.19580E+02    0.34233E-01    0.67138E+02
   364    0.21503E+04    0.19689E+02    0.34336E-01    0.65414E+02
   365    0.21312E+04    0.19796E+02    0.34439E-01    0.63672E+02
   366    0.21125E+04    0.19900E+02    0.34542E-01    0.61914E+02
   367    0.20942E+04    0.20001E+02    0.34645E-01    0.60140E+02
   368    0.20763E+04    0.20099E+02    0.34748E-01    0.58350E+02
   369    0.20588E+04    0.20194E+02    0.34851E-01    0.56546E+02
   370    0.20417E+04    0.20286E+02    0.34954E-01    0.54728E+02
   371    0.20250E+04    0.20374E+02    0.35057E-01    0.52898E+02
   372    0.20087E+04    0.20459E+02    0.35161E-01    0.51055E+02
   373    0.19929E+04    0.20541E+02    0.35264E-01    0.49202E+02
   374    0.19774E+04    0.20620E+02    0.35368E-01    0.47338E+02
   375    0.19624E+04    0.20696E+02    0.35472E-01    0.45464E+02
   376    0.19478E+04    0.20768E+02    0.35576E-01    0.43581E+02
   377    0.19336E+04    0.20837E+02    0.35680E-01    0.41691E+02
   378    0.19198E+04    0.20902E+02    0.35785E-01    0.39793E+02
   379    0.19064E+04    0.20964E+02    0.35890E-01    0.37888E+02
   380    0.18934E+04    0.21022E+02    0.35995E-01    0.35979E+02
   381    0.18809E+04    0.21077E+02    0.36101E-01    0.34064E+02
   382    0.18688E+04    0.21128E+02    0.36207E-01    0.32145E+02
   383    0.18571E+04    0.21176E+02    0.36313E-01    0.30223E+02
   384    0.18458E+04    0.21219E+02    0.36420E-01    0.28299E+02
   385    0.18350E+04    0.21260E+02    0.36527E-01    0.26373E+02
   386    0.18245E+04    0.21296E+02    0.36634E-01    0.24446E+02
   387    0.18145E+04    0.21329E+02    0.36742E-01    0.22519E+02
   388    0.18049E+04    0.21358E+02    0.36850E-01    0.20593E+02
   389    0.17958E+04    0.21383E+02    0.36959E-01    0.18668E+02
   390    0.17870E+04    0.21404E+02    0.37068E-01    0.16746E+02
   391    0.17787E+04    0.21421E+02    0.37178E-01    0.14826E+02
   392    0.17708E+04    0.21434E+02    0.37288E-01    0.12911E+02
   393    0.17634E+04    0.21444E+02    0.37399E-01    0.11001E+02
   394    0.17564E+04    0.21449E+02    0.37510E-01    0.90957E+01
   395    0.17498E+04    0.21450E+02    0.37622E-01    0.71970E+01
   396    0.17436E+04    0.21447E+02    0.37735E-01    0.53055E+01
