ell,TB,BE,TT,EB,TE,BT,EE,BB,ET
0,-0.29807244171572533,0.07708874935653129,-45.31059271521223,-0.2837341763675826,-2.339621259201289,1.6220876159498074,-0.9612849473710007,0.022297202349479132,-6.240373630796426
1,0.3151654843468376,0.5897096974774556,-59.43255974389234,-0.13612546894431352,-0.28406354122426103,0.12106009018203193,-0.025224021526246053,-1.8203909233885658,-0.7281962527305111
2,0.29014751343571255,-0.2536274101288611,87.29124683969816,0.9234104072874575,10.099295142744312,-4.883422888674888,3.1066676459202487,-0.09955035713295463,20.227592631735458
3,-3.54852515928641,-0.30077711736390056,241.39999690582633,-0.10495617318653186,4.239391979872476,-2.6752444768157,0.48945904359004105,-0.3564595573114848,5.496287840094138
4,2.0877644047654846,-0.005030451134394564,170.5601953972958,0.04902240658773002,-0.1632537908353374,-0.8941087042726272,0.21183530986417073,0.08153196152138474,-1.0879358599433986
5,-0.5096358571970117,0.04215960295111811,203.33544011018014,0.010066995014540147,-1.7390688335002877,4.849679671640626,0.06221554563971104,0.061372951629801276,-0.13213776074454675
6,-0.3589928694121765,0.03976106246567655,114.13301278208527,-0.008442732053052456,1.9501654872989087,1.3552577512170483,0.08708087379144652,0.011780713486510093,2.045078609781567
7,0.009660793582848572,-0.026576067348191554,60.130890476954114,-0.036900720832177214,0.2405360370537733,-0.37259606776616316,0.013591344480353195,0.039674127189595426,0.062252113446697614
8,1.1320896564105656,0.004126425961538278,56.166654264657296,0.005988398877228007,0.3169026278845777,-0.35836764009552796,-0.042878715632729984,0.00782324331815424,0.2272394568002474
9,0.6616293851796544,-0.027317272111002093,85.93457549309967,0.0011426850046010477,1.2237390525292993,-0.8805595879584518,0.022169286067135273,0.004818670019508347,0.39288607948554505
10,-0.27898943321631287,0.010665699324507453,31.643472378013467,-0.0042293422546767195,0.3785203016764874,0.02005880939099542,0.021412928761446286,-0.0004592363861316535,0.6605919292311326
11,-0.2541128526602255,0.012716719392572738,36.30364600613615,0.00810276868964549,-0.05445984017039388,0.7428523297004287,0.014361774435507813,-0.009521069922051463,-0.2248705098858969
12,0.010415202181683488,0.0017034411959207572,22.032570022699915,0.004657723053705149,-0.14477699415101838,-0.22516515348956628,0.005905408430855961,0.00312547981730181,-0.1218869829173112
13,-0.19488187194163525,-0.007835017841321661,27.251914250518695,-0.0003235123142106848,-0.016772074635453542,-0.3085463543895691,0.004016175805344912,-0.0008969319090059833,-0.2329124170915317
