ell,TB,BE,TT,EB,TE,BT,EE,BB,ET
0,3.3810355778229937,-0.6904284462166924,-47.93029055414774,0.1565197420390033,-18.360133352865695,-0.9446465533286336,-3.0831755352053367,0.014049191845053427,-7.512755273038807
1,-0.1913670180814172,-0.2552562677755506,-61.98390223007738,1.460271323789287,-2.18015186752717,0.5705438224857862,-0.15712827351480912,-5.775195528683189,-0.37220435088576587
2,-8.292494276697711,1.795267018653717,141.49388963520707,-0.41661971080739896,47.68371014781512,3.2106458699219624,8.013491576529816,-0.042747828200582635,24.643770250329833
3,-0.8480591877152303,-0.29876182855142785,246.60177510147997,-0.8263738433964738,10.98826652508352,-3.7047872037348597,1.1545319164331398,-1.073472776742134,3.2470345673097842
4,0.24447749865757762,0.0882858157102606,26.353468798478335,0.061140189924448474,-5.653293645484832,-0.19284078904272395,0.39289131059232013,0.13372408068128983,0.3550580388149024
5,7.878273055997377,-0.07433940815714649,193.10243023418965,0.011207877105055684,1.1574679624236197,-2.1400462574144057,-0.005709683385368851,0.3196220893731894,-0.8488709242804826
6,4.413342826903806,-0.03962683044254053,144.89199156419207,0.09139032889795629,2.390450018873663,-0.6701588962772201,-0.04575476693790604,0.009344255072629102,4.061373153857323
7,0.8008361505515106,-0.1272852469900506,41.104547833414166,-0.04437477247115905,-0.05874836148893843,1.0630130032184404,0.03577297639330123,0.026882644404330684,-0.38470146118322823
8,-1.1596598222585754,0.036487564713150324,14.758395849371368,-0.01638965535490458,1.2047047922418042,0.4897440922944854,-0.034112697888112616,0.030452213459949574,-0.7492838805823617
9,-1.860394293354038,0.028380285396042444,81.62957694576744,-0.010441578872332316,-0.02368811273634555,0.7814898246898252,0.015278171012637919,-0.03701330107764107,0.9309710589302485
10,-1.3742038299435815,-0.030759395364673592,39.15814701892156,0.04515215548033974,0.9881076169600417,-0.31551800362413024,0.03217262339827093,-0.02611523821776545,0.35375271913524514
11,0.9576509019745756,-0.007823857038173334,13.477214419586858,0.04337342419481903,0.031103669973658047,-0.3465695093660179,0.031997206997437154,0.019992467409671234,0.13217284124080633
12,0.20591152530741533,0.018298810708669015,19.725387167532126,-0.01171159616791861,0.35625894544333514,-0.058311872940369346,-0.008559878835299134,0.01626327724116968,-0.02077974824483687
13,-0.5325121030362092,0.000995490680027604,25.440750163438565,-0.0070488979548184085,0.049888057622753626,-0.08349942547137539,0.017982059529177252,0.013005597606906394,-0.15864514441724226
14,-0.3899925214917133,0.0037233130492590927,28.980862802561017,0.00962538126560321,-0.7361953653105515,0.18609245352964315,0.005557634944673995,0.006310956942934237,-0.0032625968704402286
15,0.018742980029885753,-0.002542470860860745,24.28632841398093,0.0005103001445001847,-0.8085753914637884,0.1927815691352626,-0.0002879177605123453,0.0011411207856973481,-0.016442380451931922
16,-0.07127026058920348,-0.00465262830820815,17.096645195039358,0.0030767365974016855,0.19448264501882126,-0.10621698504974017,0.014184181590039388,0.00722284162880258,0.01103014656048087
17,0.267311764888507,-0.0006737838091813848,28.70752205278213,-0.0020576842062775404,0.1869086338358735,0.17232916244579263,0.002465064223768269,-0.003927226624606231,0.10521040520632631
18,0.021807085999315953,0.005045211381699916,6.934810330972367,-0.0014314868982713666,-0.03677705566980472,0.0821136510425649,0.00926441873233838,0.012069349146811126,0.045398219681166446
19,-0.02276459934814293,0.0030998779688021605,16.145269502947,0.0015879977393372317,-0.12709177674771485,-0.07357448806910481,0.004014809694732137,0.010239061323596655,-0.034568233594185725
20,0.09793453394060775,0.01083758247782932,9.413102723472738,-0.0009736540195448351,0.06978748268270071,0.059061596632618625,0.01588282840742607,0.000540320263475756,0.04177514005091244
21,0.23505387436038766,-0.006473295327713799,8.474618716513417,-0.0032439136627671118,-0.0648870452747848,-0.022809905442578538,0.009760520531710783,0.00048119010240235514,-0.0040513732283359045
22,-0.2827909522544192,-0.0087278836767934,7.530276196864504,0.0005119533916968403,-0.10130691609421077,-0.0822100674881471,0.0009585818317224535,0.0024970179453862656,-0.058218579557728495
23,-0.2983498503686637,0.004688542174743952,11.474271625533824,0.00024338886000396608,-0.07752609632394072,-0.08529366437913458,0.001020011494139272,0.004463386127937386,0.01207451898620044
24,0.03595933353781569,0.005343289400623052,5.847330521124534,0.0019601089181699397,0.08340915973186543,0.04875527685653959,0.00921327741960724,0.0037154184073131618,-0.05985874425639833
