32.000000 0.001675 0.000249 
37.000000 0.000849 0.000199 
42.000000 0.000985 0.000169 
47.000000 0.000729 0.000148 
52.000000 0.000941 0.000133 
57.000000 0.000962 0.000122 
62.000000 0.000886 0.000113 
67.000000 0.000737 0.000105 
72.000000 0.000744 0.000099 
77.000000 0.000570 0.000094 
82.000000 0.000768 0.000089 
87.000000 0.000603 0.000085 
92.000000 0.000641 0.000081 
97.000000 0.000572 0.000077 
104.000000 0.000596 0.000053 
113.000000 0.000537 0.000049 
122.000000 0.000554 0.000046 
131.000000 0.000475 0.000043 
140.000000 0.000352 0.000041 
149.000000 0.000290 0.000038 
158.000000 0.000358 0.000037 
167.000000 0.000247 0.000035 
176.000000 0.000208 0.000034 
185.000000 0.000140 0.000032 
194.000000 0.000178 0.000032 
203.000000 0.000132 0.000031 
212.000000 0.000191 0.000030 
221.000000 0.000130 0.000030 
230.000000 0.000199 0.000029 
239.000000 0.000193 0.000029 
248.000000 0.000256 0.000029 
257.000000 0.000333 0.000029 
266.000000 0.000352 0.000029 
275.000000 0.000448 0.000029 
284.000000 0.000458 0.000030 
293.000000 0.000595 0.000030 
302.000000 0.000649 0.000030 
311.000000 0.000685 0.000031 
320.000000 0.000739 0.000031 
329.000000 0.000899 0.000031 
338.000000 0.000902 0.000032 
347.000000 0.000827 0.000032 
356.000000 0.000932 0.000033 
365.000000 0.000865 0.000033 
374.000000 0.000935 0.000033 
383.000000 0.000966 0.000033 
392.000000 0.000910 0.000032 
401.000000 0.000845 0.000032 
410.000000 0.000748 0.000032 
419.000000 0.000707 0.000031 
428.000000 0.000678 0.000030 
437.000000 0.000638 0.000030 
446.000000 0.000585 0.000029 
455.000000 0.000502 0.000028 
464.000000 0.000414 0.000028 
473.000000 0.000326 0.000027 
482.000000 0.000283 0.000027 
491.000000 0.000256 0.000026 
500.000000 0.000215 0.000026 
509.000000 0.000201 0.000026 
518.000000 0.000181 0.000026 
527.000000 0.000138 0.000026 
536.000000 0.000212 0.000027 
545.000000 0.000198 0.000027 
554.000000 0.000180 0.000027 
563.000000 0.000138 0.000028 
572.000000 0.000253 0.000028 
581.000000 0.000273 0.000028 
590.000000 0.000310 0.000029 
599.000000 0.000318 0.000029 
608.000000 0.000400 0.000030 
617.000000 0.000462 0.000030 
626.000000 0.000369 0.000031 
635.000000 0.000489 0.000031 
644.000000 0.000458 0.000032 
653.000000 0.000521 0.000032 
662.000000 0.000478 0.000033 
671.000000 0.000485 0.000033 
680.000000 0.000564 0.000033 
689.000000 0.000543 0.000033 
698.000000 0.000499 0.000033 
707.000000 0.000418 0.000034 
716.000000 0.000441 0.000034 
725.000000 0.000458 0.000034 
734.000000 0.000424 0.000034 
743.000000 0.000320 0.000034 
752.000000 0.000265 0.000034 
761.000000 0.000292 0.000035 
770.000000 0.000225 0.000035 
779.000000 0.000171 0.000035 
788.000000 0.000199 0.000036 
797.000000 0.000116 0.000036 
806.000000 0.000153 0.000037 
815.000000 0.000157 0.000037 
824.000000 0.000173 0.000038 
833.000000 0.000108 0.000039 
842.000000 0.000186 0.000039 
851.000000 0.000103 0.000040 
860.000000 0.000151 0.000041 
869.000000 0.000103 0.000042 
878.000000 0.000185 0.000043 
887.000000 0.000181 0.000043 
896.000000 0.000161 0.000044 
905.000000 0.000144 0.000045 
914.000000 0.000176 0.000046 
923.000000 0.000278 0.000047 
932.000000 0.000159 0.000048 
941.000000 0.000241 0.000050 
950.000000 0.000255 0.000051 
959.000000 0.000319 0.000052 
968.000000 0.000264 0.000053 
977.000000 0.000309 0.000054 
986.000000 0.000202 0.000055 
995.000000 0.000281 0.000056 
