5.150000000000000000e+01 8.775155930802437387e-01 8.352511119257868266e-01
1.515000000000000000e+02 7.688317889309730369e-01 5.716266572160322995e-02
2.515000000000000000e+02 8.375435985288183227e-01 2.754074803961544665e-02
3.515000000000000000e+02 9.107784902371105495e-01 2.473240863469890888e-02
4.515000000000000000e+02 9.835734460416120095e-01 1.614894299332825939e-02
5.515000000000000000e+02 9.784411421612666526e-01 1.075549384392994121e-02
6.515000000000000000e+02 9.714086644133144155e-01 1.006168356084933407e-02
7.515000000000000000e+02 9.855115580914891593e-01 5.367150089588209466e-03
8.515000000000000000e+02 9.887998975205644081e-01 4.723511190527057355e-03
9.515000000000000000e+02 9.913768602191965762e-01 5.054422711830450742e-03
1.051500000000000000e+03 9.995581159733982757e-01 3.701057813274042946e-03
1.151500000000000000e+03 9.949374928336165436e-01 3.346924960513141065e-03
1.251500000000000000e+03 9.933670475769363906e-01 3.219188339343382384e-03
1.351500000000000000e+03 1.002098376270732283e+00 3.318907512268210337e-03
1.451500000000000000e+03 9.987305135761105346e-01 2.626339031073857567e-03
1.551500000000000000e+03 1.000380706501553085e+00 2.364210855228001534e-03
1.651500000000000000e+03 1.008378777242755264e+00 2.293134619883772842e-03
1.751500000000000000e+03 1.000080270864179610e+00 2.914515526473238603e-03
1.851500000000000000e+03 1.008837637687255873e+00 2.462356401545014433e-03
1.951500000000000000e+03 9.972793646353104169e-01 3.197058917692932080e-03
2.051500000000000000e+03 9.976250071021969257e-01 3.286044423773163380e-03
2.151500000000000000e+03 1.000412246824867957e+00 3.690826348035569898e-03
2.251500000000000000e+03 9.987149662707816011e-01 4.054916904098107566e-03
2.351500000000000000e+03 1.007953427389076451e+00 4.902289296731470770e-03
2.451500000000000000e+03 1.004126134496796663e+00 4.764278699025540839e-03
2.551500000000000000e+03 1.000268475913618449e+00 6.207957852362167885e-03
2.651500000000000000e+03 1.000882802795078463e+00 5.753875914879439009e-03
2.751500000000000000e+03 1.008090877081128101e+00 6.232599775637765079e-03
2.851500000000000000e+03 1.025584314984840262e+00 7.773007505424519258e-03
2.951500000000000000e+03 1.006173058616262050e+00 7.926192505446294501e-03
3.051500000000000000e+03 9.896635970199958443e-01 7.632124170126874073e-03
3.151500000000000000e+03 9.809366827363270591e-01 1.126291341231938810e-02
3.251500000000000000e+03 9.780143628075045337e-01 8.571989570975793032e-03
3.351500000000000000e+03 9.806888287632984369e-01 9.346031879850742047e-03
3.451500000000000000e+03 9.871356879956879604e-01 1.024441866496567446e-02
3.551500000000000000e+03 9.936015545654601766e-01 1.190190095586974271e-02
3.651500000000000000e+03 9.884045278822053415e-01 1.143065395977080172e-02
3.751500000000000000e+03 9.920713410520352049e-01 1.331249097811484580e-02
3.851500000000000000e+03 9.843164716552382787e-01 1.255125638284207944e-02
3.951500000000000000e+03 9.853249537695530913e-01 1.036652061262666874e-02
4.051500000000000000e+03 1.007820736607708323e+00 1.368096455847014024e-02
4.151500000000000000e+03 1.008291295376088748e+00 1.280007668651773033e-02
4.251500000000000000e+03 9.978892905111999001e-01 1.236568921855369513e-02
4.351500000000000000e+03 9.792114854002238467e-01 1.006076578008767777e-02
4.451500000000000000e+03 9.978631793901527880e-01 1.270078103186101336e-02
4.551500000000000000e+03 1.018702823739596752e+00 1.271048257027270791e-02
4.651500000000000000e+03 9.917813165897805261e-01 1.473696757031700035e-02
4.751500000000000000e+03 9.967046481612432673e-01 1.414931228292812607e-02
4.851500000000000000e+03 9.840958861001276592e-01 1.775223391506978651e-02
4.951500000000000000e+03 1.023664564467048343e+00 1.667392367119297295e-02
5.051500000000000000e+03 9.743057022788593757e-01 1.818201841779294031e-02
5.151500000000000000e+03 1.024207341832819029e+00 2.165227513152882810e-02
5.251500000000000000e+03 1.021176599253864170e+00 2.101492708720781311e-02
5.351500000000000000e+03 1.026779707831250388e+00 2.272697447384987995e-02
5.451500000000000000e+03 1.030263920224597118e+00 2.301183475260840453e-02
5.551500000000000000e+03 9.749774438401104248e-01 2.302482303423047938e-02
5.651500000000000000e+03 1.010565862528700842e+00 2.216543784112794818e-02
5.751500000000000000e+03 9.720398012064178639e-01 2.291576534823386302e-02
5.851500000000000000e+03 1.024991453044378220e+00 1.998821315821489725e-02
5.951500000000000000e+03 1.057949463379294297e+00 2.151775729486245237e-02
6.051500000000000000e+03 1.024025942212391183e+00 2.365069280185813638e-02
6.151500000000000000e+03 1.008262605556827562e+00 2.309142364776888001e-02
6.251500000000000000e+03 9.978455030310234841e-01 2.247879782642924970e-02
6.351500000000000000e+03 1.008782813368306552e+00 2.608625931549081456e-02
6.451500000000000000e+03 1.002784822032886325e+00 2.802223859937608835e-02
6.551500000000000000e+03 1.037293396815711422e+00 2.639707111773001783e-02
6.651500000000000000e+03 1.036668802658474275e+00 3.145995358295574501e-02
6.751500000000000000e+03 1.069804680815837239e+00 3.116111035117513639e-02
6.851500000000000000e+03 9.527705992193190587e-01 3.973469133191742664e-02
