5.090000000000000000e+02 1.948404335787287992e-04 1.959812777269018529e-05
5.180000000000000000e+02 1.917715092049287963e-04 1.921929441695862363e-05
5.270000000000000000e+02 1.680587334112442887e-04 1.900204438558595102e-05
5.360000000000000000e+02 1.362214639103884932e-04 1.893284970257429035e-05
5.450000000000000000e+02 1.812640290823751982e-04 1.899853638624444857e-05
5.540000000000000000e+02 1.759108216896464064e-04 1.918505853917553146e-05
5.630000000000000000e+02 2.252735305132001114e-04 1.947753926378856490e-05
5.720000000000000000e+02 2.165070561997762026e-04 1.985854339514233084e-05
5.810000000000000000e+02 2.829051803388159996e-04 2.030851430369030595e-05
5.900000000000000000e+02 2.682648314263759806e-04 2.080480641260418629e-05
5.990000000000000000e+02 3.190213080782577904e-04 2.132331756432138571e-05
6.080000000000000000e+02 3.874469655915544169e-04 2.183891881233458593e-05
6.170000000000000000e+02 4.166628186963975029e-04 2.232725119887303081e-05
6.260000000000000000e+02 3.880824355619381222e-04 2.276555212542459989e-05
6.350000000000000000e+02 4.363847404465207220e-04 2.313406239465142243e-05
6.440000000000000000e+02 5.014857219264093596e-04 2.341682074563215018e-05
6.530000000000000000e+02 4.726024996891707098e-04 2.360229926896528345e-05
6.620000000000000000e+02 5.228522107036068798e-04 2.368373166934328671e-05
6.710000000000000000e+02 5.000470670052469370e-04 2.365916473283671774e-05
6.800000000000000000e+02 4.705480951244535022e-04 2.353120753148319800e-05
6.890000000000000000e+02 4.725729283469710072e-04 2.330706392788522155e-05
6.980000000000000000e+02 5.252074814876670937e-04 2.299760805133237523e-05
7.070000000000000000e+02 4.495061456238972882e-04 2.261691112768395926e-05
7.160000000000000000e+02 4.567478436141603768e-04 2.218097898131933120e-05
7.250000000000000000e+02 3.660977029535189770e-04 2.170753355768927282e-05
7.340000000000000000e+02 3.660527356249888863e-04 2.121452507491691658e-05
7.430000000000000000e+02 3.187463574518989862e-04 2.071969420216459031e-05
7.520000000000000000e+02 3.111032043100522945e-04 2.023935384499718436e-05
7.610000000000000000e+02 2.647053955216812780e-04 1.978806702428718327e-05
7.700000000000000000e+02 2.572557579226045221e-04 1.937781858427435044e-05
7.790000000000000000e+02 1.930981206929489890e-04 1.901780059753322905e-05
7.880000000000000000e+02 2.238864107598913960e-04 1.871438069284897326e-05
7.970000000000000000e+02 1.743464847261648877e-04 1.847128552613621209e-05
8.060000000000000000e+02 1.447773598586160095e-04 1.829000474891739097e-05
8.150000000000000000e+02 1.181664614963612065e-04 1.817017883077384568e-05
8.240000000000000000e+02 1.121616634791546994e-04 1.810982710198339146e-05
8.330000000000000000e+02 9.717484288964724085e-05 1.810578456931186543e-05
8.420000000000000000e+02 1.181198744569047940e-04 1.815437306312750853e-05
8.510000000000000000e+02 8.746450592711914286e-05 1.825151435803417722e-05
8.600000000000000000e+02 1.280644147300643903e-04 1.839190984545891659e-05
8.690000000000000000e+02 1.285218271484394887e-04 1.856948714485490590e-05
8.780000000000000000e+02 1.332771525490546107e-04 1.877783286084818936e-05
8.870000000000000000e+02 1.677574170027359036e-04 1.901019798160729371e-05
8.960000000000000000e+02 1.923196833090748902e-04 1.925906845391153174e-05
9.050000000000000000e+02 1.846053209011461085e-04 1.951667504046925619e-05
9.140000000000000000e+02 2.267945355498410980e-04 1.977527261114151894e-05
9.230000000000000000e+02 2.235506113937771983e-04 2.002731639478025165e-05
9.320000000000000000e+02 2.240546775541308092e-04 2.026552759964440662e-05
9.410000000000000000e+02 2.624832348064274896e-04 2.048372802151191788e-05
9.500000000000000000e+02 2.327953953126869052e-04 2.067734921271023078e-05
9.590000000000000000e+02 2.562790273635388882e-04 2.084278157461342043e-05
9.680000000000000000e+02 2.660043567813039057e-04 2.097729871880053560e-05
9.770000000000000000e+02 2.764643647035387188e-04 2.107997924688021469e-05
9.860000000000000000e+02 2.321309219641493006e-04 2.115172683984420970e-05
9.950000000000000000e+02 2.414133761173891063e-04 2.119459984200314288e-05
1.004000000000000000e+03 2.416523948915055050e-04 2.121157038200995840e-05
1.013000000000000000e+03 2.634933233367235043e-04 2.120649292932376249e-05
1.022000000000000000e+03 2.752522813860727811e-04 2.118390433855756792e-05
1.031000000000000000e+03 2.213942366068482920e-04 2.114923995581097907e-05
1.040000000000000000e+03 2.032275786116158117e-04 2.110813498822750696e-05
1.049000000000000000e+03 2.067282476312808949e-04 2.106578453575034190e-05
1.058000000000000000e+03 2.087263638013266088e-04 2.102704592376181662e-05
1.067000000000000000e+03 1.718785511490202045e-04 2.099669802370420985e-05
1.076000000000000000e+03 1.291254913061162953e-04 2.097893125927517729e-05
1.085000000000000000e+03 1.316183480424094941e-04 2.097709921016617407e-05
1.094000000000000000e+03 1.428510988087650893e-04 2.099384837878699145e-05
1.103000000000000000e+03 7.951277062544928414e-05 2.103122125051724842e-05
1.112000000000000000e+03 7.377251782590978058e-05 2.109058047121460948e-05
1.121000000000000000e+03 7.543568688633092072e-05 2.117264263566246121e-05
1.130000000000000000e+03 4.978070974973970773e-05 2.127755222862205266e-05
1.139000000000000000e+03 6.824912453267649199e-05 2.140495292242241125e-05
1.148000000000000000e+03 7.211042668791611853e-05 2.155405960986533684e-05
1.157000000000000000e+03 1.044581455128658034e-04 2.172371501384449374e-05
1.166000000000000000e+03 6.466719430689190208e-05 2.191240489101005905e-05
1.175000000000000000e+03 5.036170214665693936e-05 2.211833714670446239e-05
1.184000000000000000e+03 4.920643650767119815e-05 2.233949404504376074e-05
1.193000000000000000e+03 4.090419667235799196e-05 2.257372248156137542e-05
1.202000000000000000e+03 8.993093070657735973e-05 2.281872757150576667e-05
1.211000000000000000e+03 9.349631804913550428e-05 2.307219736272284638e-05
1.220000000000000000e+03 6.089452199699130983e-05 2.333182394065719506e-05
1.229000000000000000e+03 8.661861990067975495e-05 2.359543422081293511e-05
1.238000000000000000e+03 1.173060450177687060e-04 2.386100433076963038e-05
